gene_id,gene_symbol,span_bp,rds_doan_spanresid_pct,rds_tau_spanresid_pct,rds_nc_spanresid_pct,rds_brain_spanresid_pct,rds_spanresid,gds_v7,rds_v7,classification_v7,classification_r8_spanresid
ENSG00000095015,MAP3K1,80604,0.22959388821873744,0.3719340570969039,0.5538801769199839,0.2326095697627664,0.34685363892239646,0.812455,0.258092,gene-driven,gene-driven
ENSG00000095139,ARCN1,30644,0.49437072778447927,0.09167671893848009,0.9712505026135907,0.497989545637314,0.5136409328508242,0.233213,0.262415,neutral,regulation-driven
ENSG00000095203,EPB41L4B,149086,0.10675512665862485,0.617611580217129,0.38017691998391634,0.11117812625653398,0.3037092882991556,0.132831,0.300261,regulation-driven,regulation-driven
ENSG00000095261,PSMD5,27456,0.5261359067149176,0.027141133896260553,0.7239646160032167,0.5303578608765581,0.4516887816646562,0.406669,0.173754,gene-driven,neutral
ENSG00000095319,NUP188,59398,0.2993566546039405,0.5601125854443104,0.769199839163651,0.3027744270205066,0.4826899879372738,0.32608,0.337455,neutral,dual-driven
ENSG00000095321,CRAT,17048,0.6564133494169683,0.5896662645757941,0.8158423803779654,0.661037394451146,0.6805086449537596,0.170344,0.319914,neutral,neutral
ENSG00000095380,NANS,26346,0.5406111781262566,0.36550060313630883,0.9356654603940491,0.5454362685967028,0.5965621230398069,0.683575,0.312525,gene-driven,neutral
ENSG00000095383,TBC1D2,56639,0.3116204262163249,0.5160836349014878,0.3039806996381182,0.315038198632891,0.3615098512263772,0.169602,0.227986,neutral,regulation-driven
ENSG00000095464,PDE6C,53474,0.3281061519903498,0.27181342983514273,0.7022517088862082,0.33192601527945315,0.40833333333333327,0.310203,0.249698,neutral,neutral
ENSG00000095564,BTAF1,107668,0.1644551668677121,0.2981503819863289,0.8697225572979493,0.16887816646562123,0.37508041817450744,0.117008,0.306896,regulation-driven,regulation-driven
ENSG00000095574,IKZF5,18006,0.6429433051869723,0.2197426618415762,0.8258946521913952,0.6471652593486128,0.583725371934057,0.391787,0.231856,neutral,regulation-driven
ENSG00000095585,BLNK,82417,0.22336147969441095,0.7064736630478489,0.24969843184559712,0.2265782066747085,0.3513671089666265,0.176652,0.273472,neutral,neutral
ENSG00000095596,CYP26A1,4411,0.907318053880177,0.8522316043425814,0.6198230800160837,0.9133494169682348,0.8228789706473664,0.277371,0.304584,neutral,neutral
ENSG00000095627,TDRD1,53397,0.3291113791716928,0.9447125050261359,0.16324889425010053,0.33293124246079614,0.44231001206272613,0.146834,0.295989,neutral,regulation-driven
ENSG00000095739,BAMBI,5423,0.8858061921994371,0.630076397265782,0.8536389223964616,0.8914354644149578,0.8149577804583836,0.489174,0.305338,neutral,regulation-driven
ENSG00000095970,TREM2,4681,0.9030960997185364,0.6105749899477282,0.30759951749095293,0.9091274628065943,0.6822979493365501,0.343245,0.193908,neutral,regulation-driven
ENSG00000095981,KCNK16,8271,0.8188580619219944,0.9004825090470446,0.7056694813027744,0.8242862887012464,0.8120526739043024,0.5246,0.352986,gene-driven,dual-driven
ENSG00000096060,FKBP5,154999,0.10072376357056695,0.36349014877362285,0.4077201447527141,0.10534780860474467,0.24408926417370325,0.408499,0.245577,gene-driven,gene-driven
ENSG00000096070,BRPF3,36047,0.4435062324085243,0.23421793325291515,0.6383192601527945,0.44752714113389624,0.440691596300764,0.110796,0.21537,neutral,regulation-driven
ENSG00000096092,TMEM14A,15476,0.6805388017691998,0.17370325693606756,0.5645355850422196,0.6855649376759148,0.5258343385605146,0.557901,0.157569,neutral,neutral
ENSG00000096395,MLN,9331,0.997989545637314,0.7860876558102131,0.2738238841978287,0.8003618817852834,0.7244471250502614,0.633249,0.548191,neutral,neutral
ENSG00000096401,CDC5L,62720,0.2882991556091677,0.050864495375954964,0.9302372336147969,0.29191797346200243,0.3901487736228388,0.26928,0.248844,neutral,neutral
ENSG00000096654,ZNF184,22376,0.583232810615199,0.4189786891837555,0.07639726578206675,0.5874547647768396,0.4163047848813832,0.743801,0.131433,gene-driven,gene-driven
ENSG00000096696,,45392,0.3781664656212304,0.8447929232006434,0.4935665460394049,0.3821873743466023,0.5244772818657016,0.59147,0.342833,gene-driven (relaxed),neutral
ENSG00000096717,SIRT1,33735,0.4640128669079212,0.26940088459991957,0.6437474869320466,0.4680337756332931,0.46109770808202655,0.187344,0.223814,neutral,regulation-driven
ENSG00000096746,HNRNPH3,12020,0.7450743868114194,0.2121029352633695,0.8930438279051065,0.7503015681544029,0.6498693204664254,0.360394,0.237234,neutral,regulation-driven
ENSG00000097007,ABL1,174633,0.08624849215922799,0.27563329312424606,0.6139927623642943,0.09026940088459992,0.2663349416968235,0.138018,0.266536,neutral,neutral
ENSG00000097033,SH3GLB1,43615,0.3892239646160032,0.13771612384398874,0.9179734620024126,0.39344591877764373,0.4593787696019301,0.270889,0.260203,neutral,regulation-driven
ENSG00000097096,SYDE2,44836,0.38118214716525933,0.44109368717330116,0.34097305991154003,0.3852030558906313,0.3869119420989144,0.118446,0.210545,neutral,regulation-driven
ENSG00000099194,SCD,17594,0.6487736228387616,0.6407318053880177,0.7229593888218737,0.6531966224366706,0.6661942098914355,0.422135,0.313631,neutral,regulation-driven
ENSG00000099219,,129706,0.12927221552070767,0.37977482911137916,0.4644149577804584,0.1328910333735424,0.2764073180538802,0.100261,0.256534,regulation-driven,regulation-driven
ENSG00000099256,PRTFDC1,103993,0.17310012062726177,0.43727382388419783,0.32951347004423,0.1773220747889023,0.27909127462806593,0.448834,0.233967,neutral,neutral
ENSG00000099260,PALMD,48429,0.3590671491757137,0.5172899075190993,0.28789706473663046,0.362887012464817,0.38159429030960995,0.509009,0.219893,gene-driven,neutral
ENSG00000099282,TSPAN15,56202,0.31403297145154807,0.5205066344993968,0.637112987535183,0.31745074386811417,0.44710494571773224,0.757127,0.300111,gene-driven,gene-driven
ENSG00000099284,MACROH2A2,59739,0.29794933655006034,0.30659429030961,0.9117410534780861,0.30136710896662644,0.4542420587052674,0.183203,0.306996,neutral,regulation-driven
ENSG00000099814,CEP170B,31480,0.4879372738238842,0.1767189384800965,0.3580619219943707,0.4917571371129875,0.37842782468837954,0.111057,0.137415,neutral,regulation-driven
ENSG00000100439,ABHD4,14674,0.6938078005629272,0.2991556091676719,0.7683956574185766,0.6986328910333736,0.614756735022115,0.388902,0.232207,neutral,regulation-driven
ENSG00000100442,FKBP3,19721,0.6182147165259348,0.424205870526739,0.915761962203458,0.6222356252513068,0.644903498190591,0.605002,0.312274,gene-driven,neutral
ENSG00000100445,SDR39U1,3140,0.9376759147567351,0.18556493767591475,0.6710896662645758,0.9439083232810616,0.6842480900683554,0.464927,0.135555,gene-driven,dual-driven
ENSG00000100448,CTSG,2733,0.9463208685162847,0.3848009650180941,0.21572175311620426,0.9525532770406112,0.6245375954965823,0.602362,0.116104,neutral,neutral
ENSG00000100453,GZMB,3314,0.9338560514676317,0.7090872537193406,0.20566948130277443,0.9400884599919582,0.69686369119421,0.769302,0.201397,gene-driven,neutral
ENSG00000100461,RBM23,25979,0.5432247687977483,0.12283876156011259,0.4111379171692803,0.547848813831926,0.4060313630880579,0.615913,0.129373,gene-driven,gene-driven
ENSG00000100462,PRMT5,8884,0.8041817450743868,0.11117812625653398,0.82951347004423,0.8092078809811017,0.6382689987937273,0.428836,0.185062,gene-driven,dual-driven
ENSG00000100483,VCPKMT,7969,0.8264977885002011,0.22295938882187374,0.8146361077603539,0.8319260152794532,0.6737334137515079,0.460414,0.204463,neutral,regulation-driven
ENSG00000100504,PYGL,86593,0.20828307197426618,0.643546441495778,0.8287092882991556,0.21190188982710093,0.47292923200643344,0.135736,0.380076,regulation-driven,regulation-driven
ENSG00000100505,TRIM9,120800,0.14274225975070365,0.767189384800965,0.7993566546039405,0.1467631684760756,0.46381182147165256,0.128679,0.411037,regulation-driven,regulation-driven
ENSG00000100523,DDHD1,116579,0.15058303176517893,0.4203860072376357,0.4802975472456775,0.15480498592681946,0.30130679533574584,0.289988,0.266637,neutral,neutral
ENSG00000100526,CDKN3,23370,0.5705669481302774,0.9338560514676317,0.6083634901487737,0.5745878568556494,0.6716425412143144,0.343908,0.367511,neutral,regulation-driven
ENSG00000100528,CNIH1,17831,0.6457579412947326,0.13208685162846803,0.996984318455971,0.6499798954563731,0.6059911540008042,0.372165,0.280509,neutral,regulation-driven
ENSG00000100554,ATP6V1D,65895,0.2748291113791717,0.24024929634097306,0.9382790510655408,0.2782468837957378,0.43273019702452753,0.329383,0.298402,neutral,neutral
ENSG00000100565,LRRC74A,43933,0.38620828307197425,0.9861278648974668,0.27643747486932047,0.3902291917973462,0.5095496582227583,0.809829,0.326498,gene-driven,gene-driven
ENSG00000100567,PSMA3,27170,0.5299557700040209,0.01588258946521914,0.9913550462404503,0.5341777241656614,0.5176316847607559,0.442883,0.250352,neutral,neutral
ENSG00000100577,GSTZ1,10602,0.7714113389626055,0.5534780860474467,0.6628468033775633,0.7766385203055891,0.690832328106152,0.455454,0.263168,gene-driven,dual-driven
ENSG00000100583,SAMD15,15475,0.6807398472054684,0.8652995577000402,0.04684358665058303,0.6857659831121834,0.569410936871733,0.588671,0.230247,gene-driven,neutral
ENSG00000100592,DAAM1,182760,0.08061921994370727,0.3033775633293124,0.8039806996381182,0.0848411741053478,0.3179935665460394,0.130931,0.305991,regulation-driven,regulation-driven
ENSG00000100603,SNW1,43609,0.3896260554885404,0.08906312826698834,0.9613992762364294,0.39384800965018096,0.45827301970245277,0.292049,0.26156,neutral,regulation-driven
ENSG00000100604,CHGA,12136,0.7430639324487334,0.849416968234821,0.24708484117410534,0.748291113791717,0.646702854845195,0.162827,0.264626,neutral,regulation-driven
ENSG00000100626,GALNT16,97757,0.18596702854845196,0.3037796542018496,0.7880981101728991,0.1897868918375553,0.3667169280257338,0.250764,0.290661,neutral,neutral
ENSG00000100628,ASB2,42574,0.39806996381182147,0.7768395657418576,0.5223160434258143,0.4020908725371934,0.5246280659429031,0.331478,0.330418,neutral,dual-driven
ENSG00000100644,HIF1A,52747,0.3335343787696019,0.3313228789706474,0.6859670285484519,0.33715319662243665,0.4218134298351427,0.113349,0.261409,neutral,regulation-driven
ENSG00000100647,SUSD6,103549,0.17390430237233614,0.2434660233212706,0.5514676316847608,0.17812625653397668,0.286529955770004,0.45581,0.231102,neutral,neutral
ENSG00000100652,SLC10A1,21826,0.5906714917571371,0.9732609569762767,0.4254121431443506,0.594692400482509,0.6458082026537997,0.519652,0.335193,neutral,neutral
ENSG00000100665,SERPINA4,8472,0.8134298351427423,0.8536389223964616,0.12645757941294733,0.8184559710494572,0.6527442702050663,0.398663,0.237133,neutral,regulation-driven
ENSG00000100678,SLC8A3,145266,0.11057498994772819,0.8685162846803377,0.85243264977885,0.11499798954563731,0.48640932850824287,0.114304,0.447226,regulation-driven,regulation-driven
ENSG00000100721,TCL1A,4250,0.9105347808604745,0.8293124246079614,0.16626457579412948,0.9165661439485324,0.7053679131483716,0.505911,0.229946,neutral,regulation-driven
ENSG00000100744,GSKIP,23837,0.5643345396059509,0.3598713309207881,0.7969441093687173,0.5683554483313229,0.5721753116204262,0.823251,0.267189,gene-driven,gene-driven
ENSG00000100796,PPP4R3A,53047,0.3313228789706474,0.030156815440289506,0.9577804583835947,0.3349416968234821,0.41336952151186174,0.810401,0.248844,gene-driven,gene-driven
ENSG00000100802,C14orf93,24273,0.5603136308805791,0.14877362283876155,0.2782468837957378,0.5643345396059509,0.38771612384398874,0.16354,0.10967,neutral,regulation-driven
ENSG00000100811,YY1,44491,0.38279051065540814,0.21773220747889022,0.8940490550864495,0.38681141938078006,0.4701447527141134,0.769066,0.274678,gene-driven,gene-driven
ENSG00000100815,TRIP11,74906,0.24688379573783675,0.04141535987133092,0.3238841978287093,0.2501005227181343,0.21541013268998796,0.166476,0.122185,neutral,neutral
ENSG00000100842,EFS,9350,0.7945315641334941,0.4039002814636108,0.24065138721351026,0.7993566546039405,0.5593687173301166,0.182027,0.144652,neutral,regulation-driven
ENSG00000100884,CPNE6,7264,0.8397667872939284,0.8779654201849618,0.5558906312826699,0.8455971049457177,0.77951347004423,0.189706,0.311068,neutral,neutral
ENSG00000100889,PCK2,16546,0.6644551668677121,0.646562123039807,0.7513067953357458,0.6692802573381584,0.6826598311218335,0.160766,0.320014,regulation-driven,regulation-driven
ENSG00000100890,PRORP,155777,0.09971853638922397,0.06473663047848814,0.14032971451548049,0.10434258142340169,0.10205066344993968,0.806725,0.100724,gene-driven,gene-driven
ENSG00000100908,EMC9,2633,0.9483313228789706,0.30116606353035785,0.6702854845195014,0.9545637314032972,0.7182750301568155,0.712933,0.160283,gene-driven,neutral
ENSG00000100911,PSME2,4209,0.9133494169682348,0.2647768395657419,0.6240450341777242,0.9193807800562928,0.6800864495375956,0.414088,0.154051,gene-driven,dual-driven
ENSG00000100938,GMPR2,6821,0.8518295134700442,0.072778447929232,0.9173703256936068,0.8574587856855649,0.6745778045838359,0.142179,0.194511,neutral,regulation-driven
ENSG00000100941,PNN,8038,0.8234821069561721,0.09991958182549256,0.6429433051869723,0.8289103337354242,0.5985424205870526,0.283092,0.135253,neutral,regulation-driven
ENSG00000102466,FGF14,691654,0.007237635705669481,0.6592279855247286,0.8080016083634901,0.008644953759549658,0.37070767993566545,0.375472,0.407519,neutral,neutral
ENSG00000102468,HTR2A,65531,0.27724165661439487,0.7316043425814234,0.6855649376759148,0.28065942903096097,0.4935967028548452,0.436218,0.366908,neutral,neutral
ENSG00000102471,NDFIP2,74923,0.24668275030156817,0.4742661841576196,0.47708082026537996,0.2498994772818657,0.3618214716525935,0.169803,0.263973,neutral,regulation-driven
ENSG00000102524,TNFSF13B,57245,0.3096099718536389,0.6992360273421794,0.2310012062726176,0.3130277442702051,0.3880478488138319,0.241013,0.256886,neutral,neutral
ENSG00000102539,MLNR,2040,0.9613992762364294,0.7384398874145557,0.3411741053478086,0.9676316847607559,0.751849618013671,0.475925,0.218888,neutral,regulation-driven
ENSG00000102547,CAB39L,135415,0.12123039806996382,0.4997989545637314,0.855448331322879,0.12505026135906716,0.40019099316445517,0.254725,0.359117,neutral,neutral
ENSG00000102580,DNAJC3,117850,0.1467631684760756,0.08303176517893043,0.7555287494973865,0.15098512263771613,0.28386610373944515,0.231051,0.234469,neutral,neutral
ENSG00000102595,UGGT2,251903,0.05227181342983514,0.3345396059509449,0.3057901085645356,0.05528749497386409,0.1868214716525935,0.114546,0.229895,neutral,neutral
ENSG00000102678,FGF9,33426,0.46682750301568154,0.5438279051065541,0.9813027744270205,0.4706473663047849,0.6154603940490552,0.511088,0.380378,neutral,neutral
ENSG00000102683,SGCG,144184,0.11198230800160837,0.7854845195014073,0.354443104141536,0.1160032167269803,0.3417772416566144,0.368677,0.332579,neutral,neutral
ENSG00000102738,MRPS31,42063,0.4014877362283876,0.06735022114997989,0.18275030156815442,0.40530759951749096,0.264032971451548,0.272949,0.081373,neutral,neutral
ENSG00000102760,RGCC,13322,0.7195416164053076,0.7271813429835142,0.7129071170084439,0.7249698431845597,0.7208785685564937,0.528669,0.323884,neutral,regulation-driven
ENSG00000102794,ACOD1,10128,0.7794531564133494,0.7525130679533575,0.6550060313630881,0.784680337756333,0.7426517893043827,0.336238,0.310615,neutral,regulation-driven
ENSG00000102805,CLN5,28484,0.5142742259750703,0.4509449135504624,0.6258544431041415,0.5180940892641737,0.5271009248090068,0.246598,0.258293,neutral,neutral
ENSG00000102837,OLFM4,23245,0.5721753116204262,0.9392842782468838,0.1712907117008444,0.5763972657820667,0.5645757941294733,0.493828,0.281212,neutral,neutral
ENSG00000103024,NME3,1242,0.975070365902694,0.22718134298351428,0.5379975874547648,0.9813027744270205,0.6800763972657822,0.827201,0.104443,gene-driven,neutral
ENSG00000103275,UBE2I,35575,0.44833132287897065,0.23401688781664656,0.9987937273823885,0.45235223160434257,0.5331724969843185,0.785625,0.308203,gene-driven,gene-driven
ENSG00000103313,MEFV,14607,0.6952151186168074,0.8657016485725774,0.07117008443908324,0.7000402090872537,0.5827905106554081,0.258473,0.236228,neutral,neutral
ENSG00000103343,ZNF174,8150,0.8214716525934861,0.09569762766385204,0.17470848411741052,0.8268998793727382,0.4794229995979091,0.31349,0.05383,neutral,regulation-driven
ENSG00000103351,CLUAP1,38073,0.4270205066344994,0.3839967832730197,0.8116204262163249,0.4312424607961399,0.513258946521914,0.701779,0.29041,gene-driven,gene-driven
ENSG00000103591,AAGAB,54529,0.3228789706473663,0.09911540008041818,0.583232810615199,0.32669883393646965,0.3327905106554081,0.436198,0.18265,neutral,neutral
ENSG00000103647,CORO2B,148814,0.10776035383996783,0.6365098512263772,0.8347406513872135,0.11218335343787696,0.4225774024929634,0.268617,0.390732,neutral,regulation-driven
ENSG00000103707,MTFMT,28128,0.5186972255729795,0.10273421793325292,0.34197828709288297,0.5227181342983515,0.3713309207880981,0.389214,0.112686,neutral,neutral
ENSG00000103710,RASL12,23354,0.5711700844390832,0.651588258946522,0.6606353035786088,0.5751909931644552,0.6144451145958987,0.4307,0.311319,neutral,regulation-driven
ENSG00000103742,IGDCC4,41464,0.40550864495375954,0.6067551266586249,0.4449135504624045,0.40952955367913146,0.4664756735022115,0.212907,0.271612,neutral,regulation-driven
ENSG00000103769,RAB11A,165936,0.09328508242862887,0.16103739445114595,0.9489344591877764,0.0975070365902694,0.3249798954563731,0.44901,0.286691,gene-driven,neutral
ENSG00000104043,,324580,0.03598713309207881,0.6664656212303981,0.28186570164857255,0.03839967832730197,0.2555589063128267,0.767451,0.31338,gene-driven,gene-driven
ENSG00000104055,TGM5,34339,0.45858464012866906,0.8960595094491355,0.1630478488138319,0.4624045034177724,0.494833132287897,0.160314,0.277996,neutral,regulation-driven
ENSG00000104059,ENTREP2,450728,0.017289907519099316,0.6811419380780056,0.18395657418576597,0.019099316445516688,0.225281463610776,0.3615,0.300111,neutral,neutral
ENSG00000104129,DNAJC17,42318,0.40008041817450746,0.06634499396863691,0.4724567752312023,0.4041013268998794,0.33554483313228795,0.33278,0.14415,neutral,neutral
ENSG00000104142,VPS18,9526,0.7903096099718536,0.025532770406111783,0.7659831121833535,0.7951347004423,0.5939987937273824,0.272819,0.146964,neutral,regulation-driven
ENSG00000104154,SLC30A4,43150,0.39384800965018096,0.5398069963811821,0.6584238037796541,0.39806996381182147,0.49732609569762765,0.347547,0.303026,neutral,neutral
ENSG00000104221,BRF2,6594,0.856453558504222,0.13027744270205066,0.46079613992762364,0.8620828307197427,0.5771210293526338,0.30393,0.1058,neutral,regulation-driven
ENSG00000104237,RP1,362299,0.03096099718536389,0.7243667068757539,0.0004020908725371934,0.033172496984318456,0.19711499798954563,0.110927,0.192903,neutral,neutral
ENSG00000104267,CA2,17526,0.6497788500201045,0.705870526739043,0.5973059911540008,0.6544028950542823,0.6516083634901488,0.375271,0.302423,neutral,regulation-driven
ENSG00000104312,RIPK2,33259,0.4690390028146361,0.243264977885002,0.6113791716928025,0.47285886610373945,0.44894451145958986,0.240682,0.207931,neutral,regulation-driven
ENSG00000104313,EYA1,394593,0.025331724969843185,0.7907117008443908,0.8729392842782469,0.02734217933252915,0.42898069963811813,0.05292,0.437927,neutral,neutral
ENSG00000104321,TRPA1,55668,0.317048652995577,0.7955367913148371,0.38299155609167673,0.32066747084841174,0.4538801769199839,0.193838,0.313229,neutral,regulation-driven
ENSG00000104324,CPQ,504413,0.013671089666264576,0.5381986328910334,0.27784479292320063,0.015480498592681946,0.21120828307197428,0.775015,0.296994,gene-driven,gene-driven
ENSG00000104327,CALB1,36868,0.43586650583031766,0.9290309609971854,0.7283876156011259,0.4398874145556896,0.633092078809811,0.460143,0.405056,neutral,regulation-driven
ENSG00000104332,SFRP1,47512,0.36328910333735426,0.6023321270607157,0.7828709288299156,0.3673100120627262,0.5287494973864093,0.346874,0.344491,neutral,regulation-driven
ENSG00000104361,NIPAL2,104568,0.17189384800965019,0.4097305991154001,0.2923200643345396,0.17611580217129072,0.2623039806996381,0.396462,0.217632,neutral,neutral
ENSG00000104369,JPH1,86841,0.2074788902291918,0.9258142340168878,0.6421391234418978,0.21109770808202655,0.49645154804985925,0.279704,0.408575,neutral,regulation-driven
ENSG00000104371,DKK4,3167,0.9368717330116606,0.6676718938480096,0.4338560514676317,0.9431041415359871,0.7450643345396059,0.652694,0.219893,neutral,neutral
ENSG00000104381,GDAP1,197395,0.07418576598311219,0.5960997185363892,0.41154000804181745,0.07880981101728991,0.2899276236429433,0.46423,0.311872,gene-driven,gene-driven
ENSG00000104415,CCN4,40652,0.4101326899879373,0.5341777241656614,0.7074788902291917,0.4141535987133092,0.5162846803377563,0.314304,0.308906,neutral,regulation-driven
ENSG00000104427,ZC2HC1A,53716,0.32669883393646965,0.36389223964616,0.5898673100120627,0.330518697225573,0.40255327704061117,0.316878,0.250603,neutral,neutral
ENSG00000104432,IL7,129781,0.12866907921190188,0.49115400080418176,0.038600723763570564,0.13228789706473662,0.19749698431845597,0.739756,0.165209,gene-driven,gene-driven
ENSG00000104435,STMN2,55042,0.31946119823080016,0.926216324889425,0.9819059107358263,0.3230800160836349,0.6374849215922799,0.453156,0.474065,neutral,regulation-driven
ENSG00000104442,ARMC1,31760,0.48532368315239244,0.10112585444310414,0.9515480498592682,0.48914354644149577,0.50659429030961,0.521114,0.256283,gene-driven,neutral
ENSG00000104450,SPAG1,101373,0.17973462002412546,0.509449135504624,0.2191395255327704,0.18375552874949738,0.2728186570164857,0.258786,0.222004,neutral,neutral
ENSG00000104490,NCALD,438366,0.019702452754322478,0.5038198632891033,0.9199839163650985,0.021511861680739847,0.3661640530759952,0.410082,0.372185,neutral,neutral
ENSG00000104497,SNX16,43286,0.3926417370325694,0.23361479694410936,0.5753920386007237,0.3968636911942099,0.3994169682348211,0.451134,0.207127,gene-driven,neutral
ENSG00000104518,GSDMD,9856,0.7848813831926015,0.45999195818254923,0.06473663047848814,0.7899075190993164,0.524628065942903,0.219441,0.128267,neutral,regulation-driven
ENSG00000104537,ANXA13,56609,0.3120225170888621,0.8462002412545235,0.4611982308001608,0.31544028950542824,0.4835444310414153,0.368014,0.343536,neutral,neutral
ENSG00000104611,SH2D4A,82526,0.22255729794933654,0.5152794531564133,0.24587856855649376,0.2257740249296341,0.30221149979895456,0.271693,0.22497,neutral,neutral
ENSG00000104626,ERI1,114600,0.15379975874547647,0.33071974266184156,0.6019300361881785,0.15822275834338562,0.3109469240048251,0.499702,0.26538,gene-driven,gene-driven
ENSG00000104643,MTMR9,43331,0.39203860072376356,0.23039806996381182,0.8502211499798955,0.3962605548854041,0.46701849618013674,0.565993,0.266385,gene-driven,neutral
ENSG00000104660,LEPROTL1,81801,0.2255729794933655,0.06292722155207077,0.9133494169682348,0.22878970647366303,0.3574989947728186,0.801618,0.25191,gene-driven,gene-driven
ENSG00000104671,DCTN6,27321,0.528950542822678,0.11499798954563731,0.8797748291113792,0.5331724969843185,0.5140128669079211,0.815028,0.231856,gene-driven,gene-driven
ENSG00000104689,TNFRSF10A,34651,0.4559710494571773,0.29513470044229995,0.0030156815440289505,0.45979091274628064,0.30328709288299155,0.324467,0.074085,neutral,neutral
ENSG00000104714,ERICH1,123361,0.13771612384398874,0.10152794531564134,0.010454362685967028,0.14153598713309207,0.09761761158021712,0.423036,0.045688,gene-driven,gene-driven
ENSG00000104723,TUSC3,349435,0.03297145154804986,0.5603136308805791,0.7448733413751508,0.03518295134700442,0.3432247687977483,0.141506,0.374347,regulation-driven,regulation-driven
ENSG00000104738,MCM4,17976,0.643546441495778,0.5749899477281866,0.8821873743466023,0.6477683956574186,0.6869119420989144,0.16062,0.3365,neutral,neutral
ENSG00000104755,ADAM2,94493,0.19240048250904704,0.9977885002010455,0.013067953357458785,0.19601930036188178,0.3496381182147165,0.119863,0.268195,neutral,regulation-driven
ENSG00000104760,FGL1,45986,0.3733413751507841,0.9764776839565742,0.4223964616003217,0.377362283876156,0.5371934057096904,0.291601,0.355147,neutral,neutral
ENSG00000104763,,29007,0.5088459991958183,0.4384800965018094,0.6270607157217531,0.5128669079211902,0.5216123843988741,0.783862,0.256333,gene-driven,gene-driven
ENSG00000104765,BNIP3L,122583,0.13932448733413752,0.33856051467631687,0.6503819863289103,0.14334539605950944,0.3177020506634499,0.471616,0.280408,gene-driven,gene-driven
ENSG00000105784,RUNDC3B,204749,0.06956172094893445,0.6441495778045838,0.7123039806996381,0.07398472054684359,0.3747788500201045,0.237254,0.379976,neutral,neutral
ENSG00000105810,CDK6,231653,0.059308403699236026,0.2615601125854443,0.7460796139927623,0.06312826698833937,0.28232810615199033,0.332971,0.29237,neutral,neutral
ENSG00000105819,PMPCB,34412,0.4581825492561319,0.04845195014073181,0.7802573381584238,0.4620024125452352,0.4370325693606755,0.462003,0.195517,gene-driven,neutral
ENSG00000105835,NAMPT,37669,0.42983514274225976,0.6712907117008444,0.9404905508644954,0.43405709690390026,0.618707277844793,0.565837,0.397819,gene-driven,neutral
ENSG00000105849,POLR1F,13577,0.7155207076799357,0.14595898673100122,0.4121431443506232,0.7209489344591877,0.4983715319662244,0.530529,0.118114,neutral,neutral
ENSG00000105855,ITGB8,85053,0.21451548049859268,0.8224768797748291,0.40550864495375954,0.21813429835142742,0.4149778850020104,0.19613,0.337354,neutral,regulation-driven
ENSG00000105865,DUS4L,15040,0.6867712102935264,0.2927221552070768,0.9109368717330116,0.6917973462002412,0.6453055890631283,0.24611,0.270004,neutral,regulation-driven
ENSG00000105866,SP4,86780,0.20788098110172898,0.3713309207880981,0.7585444310414153,0.21149979895456372,0.38713309207880975,0.249065,0.299608,neutral,neutral
ENSG00000105875,WDR91,27717,0.5233212706071572,0.2444712505026136,0.8140329714515481,0.5273421793325291,0.5270908725371934,0.461241,0.246431,gene-driven,neutral
ENSG00000105880,DLX5,4555,0.9059107358262968,0.7513067953357458,0.9242058705267391,0.9119420989143546,0.8730398069963812,0.537415,0.359369,neutral,regulation-driven
ENSG00000105887,MTPN,50600,0.34519501407318054,0.21049457177322076,0.8176517893043828,0.3486127864897467,0.4303176517893044,0.602634,0.256182,neutral,neutral
ENSG00000105894,PTN,116434,0.15098512263771613,0.5721753116204262,0.7700040209087253,0.15520707679935666,0.411881785283474,0.478448,0.359268,neutral,neutral
ENSG00000105926,PALS2,120926,0.14254121431443506,0.5178930438279051,0.8681141938078005,0.146562123039807,0.41857659831121835,0.459913,0.363741,neutral,neutral
ENSG00000105948,IFT56,58243,0.3053880176919984,0.5331724969843185,0.9175713711298753,0.30900683554483316,0.5161037394451147,0.173563,0.364998,regulation-driven,regulation-driven
ENSG00000105954,NPVF,3917,0.9997989545637314,0.9358665058303176,0.25271411338962607,0.9264173703256936,0.782368315239244,0.570115,0.576086,neutral,regulation-driven
ENSG00000105967,TFEC,224749,0.062123039806996384,0.6409328508242863,0.3224768797748291,0.06634499396863691,0.2727583433856052,0.235676,0.304534,neutral,neutral
ENSG00000105968,H2AZ2,21297,0.5971049457177322,0.06393244873341375,0.9929634097305992,0.6011258544431042,0.5635806192199437,0.341707,0.262012,neutral,regulation-driven
ENSG00000105971,CAV2,221162,0.06332931242460796,0.42279855247285886,0.16686771210293527,0.0677523120225171,0.17996582227583435,0.581574,0.208735,neutral,neutral
ENSG00000105974,CAV1,36186,0.44209891435464416,0.4163650985122638,0.9545637314032972,0.4461198230800161,0.5645858464012867,0.407187,0.338963,neutral,regulation-driven
ENSG00000105976,MET,126182,0.1349014877362284,0.41133896260554886,0.3711298753518295,0.13872135102533173,0.2638319260152795,0.111259,0.241255,neutral,regulation-driven
ENSG00000105983,LMBR1,224271,0.06232408524326498,0.24607961399276237,0.6907921190188983,0.06654603940490551,0.26622436670687577,0.799342,0.279554,gene-driven,gene-driven
ENSG00000105991,HOXA1,3008,0.9406915963007639,0.37876960193003617,0.3506232408524326,0.9469240048250904,0.6539404905508645,0.525402,0.132791,neutral,neutral
