gene_id,p_baseline,q_baseline,sig_baseline,p_realign,q_realign,sig_realign,frac_removed,stop_codons_masked,kept_cols
ENSG00000113946,1.109653428882362e-05,2.8880383943759484e-05,True,0.5,0.5,False,0.5715,81,527
ENSG00000273173,4.62951899038444e-11,1.7837264345304755e-10,True,0.4434697900404222,0.5,False,0.3651,28,160
ENSG00000176907,0.2627380688591966,0.45287746079677305,False,0.2627494740601863,0.37670175492499824,False,0.0,0,106
ENSG00000150760,0.5,0.5,False,0.0,0.0,True,0.7673,598,2560
ENSG00000106462,0.4657401049425569,0.5,False,0.0,0.0,True,0.5176,933,3197
ENSG00000274286,0.5,0.5,False,0.5,0.5,False,0.3238,16,447
ENSG00000160767,6.335393321066363e-11,2.4172908496884275e-10,True,0.0,0.0,True,0.5623,98,1911
ENSG00000169174,3.637967462166714e-06,9.928619532163323e-06,True,0.05811896986609194,0.08907121818558152,False,0.7683,28,686
ENSG00000154001,0.37338964655184,0.5,False,0.0,0.0,True,0.6267,276,859
ENSG00000163444,0.5,0.5,False,0.5,0.5,False,0.7213,56,417
ENSG00000162728,0.5,0.5,False,0.5,0.5,False,0.8711,18,385
ENSG00000169379,0.1365157162562951,0.25670180138145443,False,0.0,0.0,True,0.811,686,1037
ENSG00000100890,0.0,0.0,True,0.0,0.0,True,0.5219,275,1629
ENSG00000080166,0.5,0.5,False,0.0,0.0,True,0.3051,180,1034
ENSG00000143171,0.4384554487006563,0.5,False,2.244870955792067e-13,4.4674048871483923e-13,True,0.6204,265,1359
ENSG00000141127,9.691057111571588e-06,2.539056963231756e-05,True,0.4320495894642846,0.5,False,0.7758,212,1059
ENSG00000175600,0.0,0.0,True,0.0,0.0,True,0.5073,206,1049
ENSG00000117477,0.4999454800794835,0.5,False,0.5,0.5,False,0.5982,38,888
ENSG00000157954,0.0,0.0,True,0.0,0.0,True,0.6329,186,956
ENSG00000105991,0.3393817552265143,0.5,False,0.3447051623579803,0.4804253133909133,False,0.4326,1,463
ENSG00000173153,2.205347016115411e-12,9.220227418439963e-12,True,0.0,0.0,True,0.7252,119,775
ENSG00000176978,4.198950911971089e-06,1.1302655537018068e-05,True,0.0,0.0,True,0.7543,83,772
ENSG00000132855,0.5,0.5,False,0.5,0.5,False,0.6061,21,440
ENSG00000169299,0.5,0.5,False,0.0,0.0,True,0.6067,155,861
ENSG00000134057,1.905697821769081e-13,9.023364385002997e-13,True,0.0,0.0,True,0.7115,60,588
ENSG00000176383,0.5,0.5,False,0.5,0.5,False,0.6775,10,366
ENSG00000144034,0.1865057729240289,0.33819356376394905,False,0.02918053332726106,0.04524113694149001,True,0.588,1,288
ENSG00000151704,0.002293180518352311,0.004979115711118553,True,0.5,0.5,False,0.84,5,382
ENSG00000100626,0.5,0.5,False,0.0,0.0,True,0.5403,238,1095
ENSG00000175161,0.5,0.5,False,0.386014988552798,0.5,False,0.6057,483,1291
ENSG00000111291,0.5,0.5,False,0.5,0.5,False,0.3379,55,627
ENSG00000139154,0.0,0.0,True,0.0,0.0,True,0.7665,516,1815
ENSG00000070047,,,,0.0,0.0,True,0.7822,184,2269
ENSG00000178035,0.5,0.5,False,9.68534197287596e-10,1.8103442939955066e-09,True,0.6826,176,958
ENSG00000182359,2.172322863536191e-06,6.054772236664702e-06,True,2.180620001235312e-08,3.859504426965154e-08,True,0.701,465,665
ENSG00000109787,0.5,0.5,False,0.008818069586544852,0.013832266018109572,True,0.5913,68,347
ENSG00000148291,0.4998906145390413,0.5,False,0.5,0.5,False,0.805,22,255
ENSG00000172159,1.625416565537163e-05,4.121217485523258e-05,True,0.0,0.0,True,0.7805,486,1190
ENSG00000135083,1.806166560758271e-07,5.418499682274813e-07,True,0.0,0.0,True,0.7164,109,937
ENSG00000158417,,,,5.13311249061843e-09,9.290701340485847e-09,True,0.5315,614,2927
ENSG00000164088,0.4625283020309458,0.5,False,0.0,0.0,True,0.6971,98,568
ENSG00000156127,0.5,0.5,False,0.5,0.5,False,0.5727,1,147
ENSG00000150782,0.5,0.5,False,0.0,0.0,True,0.5022,77,345
ENSG00000185104,0.0,0.0,True,0.0,0.0,True,0.4101,324,1299
ENSG00000203740,0.5,0.5,False,0.5,0.5,False,0.2806,67,400
ENSG00000104765,0.002115949560302921,0.0046296334785067275,True,0.0009946447636948186,0.001610760750922783,True,0.8163,54,234
ENSG00000168438,0.5,0.5,False,0.3898436787008376,0.5,False,0.7437,353,1465
ENSG00000153162,0.5,0.5,False,0.5,0.5,False,0.6084,24,598
ENSG00000165525,0.0007567814337338108,0.0016995148768993579,True,0.0,0.0,True,0.7695,653,1209
ENSG00000250298,1.90849460512954e-07,5.682108937999313e-07,True,1.01857411394235e-12,2.016978443450198e-12,True,0.5022,0,224
ENSG00000205981,7.709830540103546e-07,2.2116521184384625e-06,True,0.5,0.5,False,0.7718,63,131
ENSG00000144120,0.2161110679181126,0.3843061072027975,False,0.5,0.5,False,0.828,3,295
ENSG00000066294,0.5,0.5,False,0.0,0.0,True,0.5401,194,842
ENSG00000151575,5.779045085385626e-05,0.00014106613158736342,True,4.915505225078221e-10,9.230995727846423e-10,True,0.6129,110,741
ENSG00000156384,0.141086233250609,0.26403280794042544,False,0.171157645691125,0.2564159486009363,False,0.3107,43,417
ENSG00000110844,0.0,0.0,True,5.933314783934662e-09,1.0642717101228094e-08,True,0.5831,147,1327
ENSG00000197430,0.5,0.5,False,0.5,0.5,False,0.6207,8,443
ENSG00000135677,0.0,0.0,True,0.0,0.0,True,0.5714,245,1774
ENSG00000168792,0.01057573811856394,0.021647213961435565,True,0.1423289452001683,0.21483614369836726,False,0.2864,0,456
ENSG00000137673,0.5,0.5,False,0.2836487666131248,0.40091698461219055,False,0.2069,0,253
ENSG00000166224,0.001982325095877979,0.004376706531910369,True,1.654567207343138e-05,2.780785222425442e-05,True,0.7094,213,1417
ENSG00000136870,0.0004633601118492203,0.0010664741688846942,True,0.0,0.0,True,0.5301,269,1209
ENSG00000117569,7.724931805341839e-13,3.4111215724711718e-12,True,0.0,0.0,True,0.7493,436,1534
ENSG00000182117,0.5,0.5,False,0.5,0.5,False,0.8182,0,82
ENSG00000187260,1.724493730259624e-06,4.875726877640519e-06,True,0.0001923200918098056,0.00031657628281449486,True,0.7602,98,696
ENSG00000181092,2.350897254643769e-13,1.0869442600882366e-12,True,0.5,0.5,False,0.5671,36,255
ENSG00000189319,0.5,0.5,False,0.5,0.5,False,0.6514,146,1071
ENSG00000079277,0.0,0.0,True,2.873501436795323e-11,5.499524280947987e-11,True,0.5981,224,1683
ENSG00000186638,0.5,0.5,False,0.5,0.5,False,0.5199,617,2628
ENSG00000213341,0.2600974410094942,0.4503008560208424,False,0.0,0.0,True,0.6018,459,1384
ENSG00000100811,0.0,0.0,True,0.0,0.0,True,0.6465,51,544
ENSG00000079393,0.0,0.0,True,0.0,0.0,True,0.6083,87,835
ENSG00000145757,0.0,0.0,True,0.0,0.0,True,0.6114,55,375
ENSG00000174996,0.01780425073537101,0.03606737391237529,True,0.0,0.0,True,0.5593,265,2381
ENSG00000146587,0.2489083251566493,0.4328361583476247,False,4.818806464967906e-11,9.17867898089125e-11,True,0.8076,102,696
ENSG00000164615,1.952244202407805e-06,5.480228368187625e-06,True,0.0,0.0,True,0.6247,117,474
ENSG00000178538,0.5,0.5,False,0.5,0.5,False,0.7531,34,280
ENSG00000163738,2.576738822313018e-11,1.0228872294636526e-10,True,0.0,0.0,True,0.6646,182,592
ENSG00000036549,,,,0.0,0.0,True,0.6895,703,1781
ENSG00000213780,0.210937196202396,0.37681053685246196,False,0.0,0.0,True,0.5495,75,870
ENSG00000148110,0.5,0.5,False,0.5,0.5,False,0.6948,49,492
ENSG00000146221,0.5,0.5,False,0.5,0.5,False,0.4681,115,692
ENSG00000147416,0.0,0.0,True,0.0,0.0,True,0.5851,168,1024
ENSG00000146842,0.0004705909573480271,0.0010752456176614804,True,3.136100301232014e-05,5.205145728185916e-05,True,0.602,395,1300
ENSG00000168894,0.0,0.0,True,1.53396184643384e-11,2.964177481031575e-11,True,0.7587,32,174
ENSG00000162723,0.5,0.5,False,1.833029622533289e-08,3.2587193289480694e-08,True,0.3132,42,443
ENSG00000134343,,,,0.0,0.0,True,0.5646,654,3003
ENSG00000084110,0.1226131039929694,0.23505829204505843,False,0.0,0.0,True,0.5898,335,1267
ENSG00000116171,0.5,0.5,False,0.0,0.0,True,0.5448,752,2011
ENSG00000157992,0.0,0.0,True,0.0,0.0,True,0.6764,33,299
ENSG00000186827,0.2783891247149233,0.47158157764208986,False,5.67323965583455e-14,1.1461090213807172e-13,True,0.8953,51,364
ENSG00000187109,0.0,0.0,True,0.0,0.0,True,0.6928,578,1755
ENSG00000119699,6.520778361718271e-11,2.4641018232262313e-10,True,0.0,0.0,True,0.6944,75,404
ENSG00000165828,0.1069904723445366,0.20611399819315138,False,1.196781486312304e-05,2.0284431971394985e-05,True,0.7751,9,159
ENSG00000151665,0.007106962165434438,0.01485657516497731,True,0.5,0.5,False,0.6501,55,352
ENSG00000164900,0.5,0.5,False,0.5,0.5,False,0.5339,61,405
ENSG00000148225,0.5,0.5,False,0.0,0.0,True,0.6082,140,355
ENSG00000148218,0.0,0.0,True,0.0,0.0,True,0.719,97,487
ENSG00000104671,0.0,0.0,True,0.0,0.0,True,0.551,132,418
ENSG00000070748,5.051514762044462e-14,2.51296873605503e-13,True,0.0,0.0,True,0.6818,153,1322
ENSG00000138439,0.5,0.5,False,0.5,0.5,False,0.4897,24,569
ENSG00000174891,0.5,0.5,False,0.0,0.0,True,0.781,267,1044
ENSG00000135457,4.255166996536275e-09,1.39356719136563e-08,True,0.0008938617588586384,0.0014534337542416885,True,0.6091,348,1463
ENSG00000112079,0.5,0.5,False,0.5,0.5,False,0.781,323,780
ENSG00000139266,4.996003610813204e-16,2.804899170070842e-15,True,1.110223024625157e-16,2.362176648138632e-16,True,0.5016,38,460
ENSG00000135845,0.5,0.5,False,0.5,0.5,False,0.5,0,297
ENSG00000006042,2.220446049250313e-16,1.2832872019931956e-15,True,0.0,0.0,True,0.7422,82,354
ENSG00000213578,0.5,0.5,False,0.5,0.5,False,0.3471,0,158
