gene_id,gene_symbol,cds_length,classification_v7,busted_p,busted_lrt,bh_fdr,bh_fdr_sig,storey_q,storey_sig,relax_K,relax_p,relax_fdr_sig,has_relax_active,relax_intensified,relax_relaxed,has_selectome,n_hars,has_doan_campra,tau,brain_tau,phyloP_cds,phyloP_gene,phastCons_cds,phastCons_gene,nc_conservation,gds_p_pct_resid,gds_lrt_pct_resid,gds_relax_pct,gds_selectome,gds_v7,rds_doan,rds_tau,rds_nc,rds_brain,rds_v7,classification_loo_campra,classification_loo_tau,rds_v7_no_brain,classification_loo_brain,gtex_Blood,gtex_Brain,gtex_Adipose Tissue,gtex_Muscle,gtex_Blood Vessel,gtex_Heart,gtex_Thyroid,gtex_Kidney,gtex_Uterus,gtex_Vagina,gtex_Breast,gtex_Skin,gtex_Salivary Gland,gtex_Adrenal Gland,gtex_Lung,gtex_Spleen,gtex_Pancreas,gtex_Esophagus,gtex_Stomach,gtex_Colon,gtex_Small Intestine,gtex_Prostate,gtex_Testis,gtex_Nerve,gtex_Liver,gtex_Pituitary,gtex_Ovary,gtex_Bladder,gtex_Cervix Uteri,gtex_Fallopian Tube,gtex_v11_tau,omega_max,omega_weighted,omega_positive,proportion_positive,has_positive_selection,bg_omega_max,bg_omega_weighted,hpa_tau_gtex,hpa_tau_hpa,hpa_tau_consensus,hpa_max_tissue_gtex,hpa_max_tissue_hpa,hpa_max_tissue_consensus,hpa_brain_mean_gtex,hpa_non_brain_mean_gtex,hpa_brain_mean_hpa,hpa_non_brain_mean_hpa,hpa_brain_mean_consensus,hpa_non_brain_mean_consensus
ENSG00000084073,ZMPSTE24,43770,gene-driven,0.0,139.8779927394608,0.0,True,0.000000e+00,True,1.605330685863914,7.952688833690047e-06,True,True,True,False,False,0,False,0.5427637952011383,0.0,4.734761,0.33621,0.936817,0.13194,-4.398550999999999,0.969843,0.956373,0.670718,0.000000,0.760501,0.000000,0.247889,0.874548,0.000000,0.280609,gene-driven,gene-driven,0.350762,gene-driven,20.74595,14.46085,29.1151,11.447949999999999,45.2489,13.2765,29.36425,17.3894,54.9044,31.37435,28.7393,27.6157,25.8172,29.455,28.23135,17.8873,9.282205000000001,31.9342,21.3358,30.37945,25.039,27.3272,14.20835,33.2458,14.933800000000002,17.5824,29.3264,31.6116,29.5481,42.1007,0.5427637952011383,310.4854233531065,18.337754654079205,310.4854233531065,0.0586018513851428,True,5.950627265026306,1.9481015624285185,0.5248978075065032,0.5728087649402391,0.6030388250917897,blood vessel,parathyroid gland,parathyroid gland,12.81111111111111,14.670370370370367,13.3,21.873684210526314,12.86,21.65121951219512
ENSG00000084092,NOA1,90350,regulation-driven,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,1,True,0.38790435532009754,0.0,2.266284,0.367842,0.590652,0.131564,-1.8984420000000002,0.194210,0.147165,0.500000,0.000000,0.212123,1.000000,0.061922,0.297748,0.000000,0.389918,neutral,regulation-driven,0.487397,regulation-driven,18.08965,9.802995,24.0214,24.663249999999998,27.5875,9.70927,25.77185,10.6826,33.4463,27.3565,24.81035,36.4549,25.7745,19.0676,22.935049999999997,20.586,24.77365,23.5919,23.7497,26.185250000000003,22.8674,21.49405,15.60525,22.11405,6.018915,13.3211,32.2977,33.3772,30.5035,26.8982,0.38790435532009754,3.427978790769958,0.5811517173613724,3.427978790769958,0.0,True,6.536456114653021,1.3585600306986225,0.6427889207258832,0.41599526066350717,0.6363278835889655,pancreas,pancreas,pancreas,7.466666666666667,14.133333333333333,8.1,12.54473684210526,7.660000000000001,13.919512195121946
ENSG00000084093,REST,223100,gene-driven,0.0,468.1632790940348,0.0,True,0.000000e+00,True,3.468606805653863,0.0,True,True,True,False,False,1,True,0.45384931896536296,0.0,2.119289,0.354168,0.492964,0.1263,-1.7651210000000002,0.894049,0.998191,0.948589,0.000000,0.802092,1.000000,0.135907,0.272417,0.000000,0.402081,gene-driven,gene-driven,0.502601,gene-driven,5.285145,1.46631,8.27104,3.4728250000000003,9.48715,3.63579,11.5195,4.17406,11.6748,9.78217,8.01238,9.93609,9.11536,6.43747,8.615355000000001,8.67163,3.414975,8.35529,5.61845,7.955005,8.02128,9.962675,13.97025,12.91235,3.597545,1.97092,11.954,8.40819,9.70826,9.82997,0.45384931896536296,891.0092608346957,37.73500667031034,891.0092608346957,0.04127485891085941,True,61.72581724837909,0.8095039647952007,0.3192431561996779,0.6287393162393161,0.6787330316742081,retina,bone marrow,bone marrow,2.7111111111111112,5.35925925925926,2.8499999999999996,8.994736842105265,2.8500000000000005,8.65609756097561
ENSG00000084110,HAL,93860,regulation-driven,0.1431760827433422,2.501065755328455,0.36593473518148556,False,3.659347e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9736102170357284,0.0,4.624338,0.43868,0.891614,0.117283,-4.185658,0.190993,0.177724,0.500000,0.000000,0.220165,0.000000,0.858263,0.831122,0.000000,0.422346,regulation-driven,neutral,0.527933,regulation-driven,20.6964,0.049462,0.578045,0.0846515,0.211584,0.128155,0.4689575,0.227978,0.34152,0.5989255,0.414022,21.4142,0.501793,0.141781,3.671145,9.00351,0.215854,0.24383749999999998,0.308792,0.265869,0.961504,0.3364365,0.3381335,0.20849050000000002,85.53915,2.4235,0.318268,0.210833,0.610311,0.48947,0.9736102170357284,20.78061869360236,0.9412557355181748,20.78061869360236,0.04064752543722713,True,19.04377944684285,1.1947174434270407,0.9636207519884307,0.9516298633017876,0.9693016035047424,liver,liver,liver,0.011111111111111112,8.94074074074074,0.0,4.842105263157894,0.01,7.039024390243903
ENSG00000084444,FAM234B,99160,gene-driven,2.948647779887903e-06,24.08203338379826,1.1485179371309654e-05,True,1.148518e-05,True,1.487117863827025,0.00355816963272737,True,True,True,False,False,0,False,0.7052956519908921,0.0,2.550408,0.142643,0.785549,0.093631,-2.407765,0.251709,0.571773,0.643130,0.000000,0.388256,0.000000,0.428026,0.400483,0.000000,0.207127,neutral,gene-driven,0.258909,neutral,0.955408,13.84395,3.80587,0.9273525,2.54197,1.08815,9.0923,3.54698,4.83846,4.73817,5.60754,10.1141,2.68722,2.3832,4.959945,3.47694,1.67008,2.732315,1.8815,2.2128449999999997,2.71161,5.6022,8.167835,4.19899,1.195905,9.64916,4.82171,3.88134,4.13312,4.69408,0.7052956519908921,3883.374167620679,13.710553766510005,3883.374167620679,0.003393765951614137,True,467.8279823299817,4.9391639025384375,0.7593445980542755,0.802005347593583,0.7685009487666036,cerebral cortex,cerebral cortex,cerebral cortex,12.822222222222221,2.6888888888888887,13.95,3.163157894736842,12.459999999999999,3.209756097560975
ENSG00000084628,NKAIN1,24440,gene-driven,8.597567102697212e-13,54.17790533082007,5.305744264121083e-12,True,5.305744e-12,True,3.818532062866324,0.006599450251024153,True,True,True,False,False,0,False,0.9026516752473493,0.0,4.939322,0.09184,0.935871,0.086796,-4.847481999999999,0.777041,0.865300,0.983255,0.000000,0.728205,0.000000,0.684560,0.946120,0.000000,0.407670,gene-driven,gene-driven,0.509587,gene-driven,0.0177565,6.357235,0.112074,7.101414999999999,0.035948,0.03563,0.063557,0.129044,0.069462,0.525174,0.153518,1.73494,0.386734,8.28592,0.0295055,0.011157,0.117408,0.2487995,0.085007,0.32349,0.116757,0.7172700000000001,0.8064515,0.1559005,0.0,3.52809,0.125984,0.050974,0.176314,0.176397,0.9026516752473493,21510.21022220319,1111.1815266091053,21510.21022220319,0.0516370336914224,True,119.9228939919922,36.459024809257116,0.8925078247261344,0.9256868131868133,0.9059652029826015,cerebellum,skeletal muscle,cerebellum,7.855555555555556,1.451851851851852,3.55,1.2368421052631582,7.19,1.568292682926829
ENSG00000084652,TXLNA,34820,gene-driven,2.59141271191643e-06,24.34032040368402,1.0133401595182643e-05,True,1.013340e-05,True,2.321256895375976e-09,0.4816760788216818,False,True,False,False,False,0,False,0.4657915031161459,0.0,3.849537,0.394882,0.807366,0.130094,-3.4546550000000003,0.603538,0.746080,0.005000,0.000000,0.436062,0.000000,0.150181,0.666064,0.000000,0.204061,gene-driven,gene-driven,0.255077,gene-driven,17.332250000000002,18.67575,43.4425,17.8656,63.2923,16.2336,67.69284999999999,26.3982,93.7564,54.4564,42.5434,56.3383,41.4772,56.3046,54.50665,56.5677,20.966450000000002,57.3401,36.264,57.7934,44.1567,66.8768,77.24295000000001,69.4409,33.9188,66.7932,68.5562,59.4917,79.7965,80.7135,0.4657915031161459,1756.607737514543,48.579046112077116,1756.607737514543,0.02710118273882521,True,6.119184465873282,2.491703607649767,0.44208715596330267,0.39483606557377043,0.4710379564669905,liver,parathyroid gland,liver,15.444444444444445,27.28518518518519,15.0,18.639473684210525,15.879999999999995,24.814634146341465
ENSG00000084710,EFR3B,183130,regulation-driven,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,1,False,0.9124708274687335,0.0,4.702393,0.099557,0.885441,0.080463,-4.602836,0.047648,0.037998,0.500000,0.000000,0.128076,0.000000,0.700844,0.907318,0.000000,0.402041,regulation-driven,regulation-driven,0.502551,regulation-driven,0.0995425,22.1914,0.732567,0.6411340000000001,0.511612,1.57844,4.90389,0.334731,1.34934,0.5801799999999999,0.764797,0.49332,0.384285,1.12015,2.61447,4.9162,0.18761450000000002,0.6528105,0.482221,1.0851199999999999,0.602374,0.706894,4.36809,8.62829,0.084091,14.1859,1.23752,0.663268,0.92884,1.49176,0.9124708274687335,1.0,0.4987363862603268,0.0,0.0,False,2.088750776424229,1.2423763710394586,0.8164102564102562,0.8920698924731182,0.8457315233785822,basal ganglia,skeletal muscle,basal ganglia,19.944444444444443,1.3074074074074071,10.5,1.5605263157894735,18.209999999999997,1.7951219512195125
ENSG00000084731,KIF3C,108900,gene-driven,0.0,116.9069247976367,0.0,True,0.000000e+00,True,4.139168339097461,0.0,True,True,True,False,False,0,False,0.8819251595704699,0.0,3.880453,0.187919,0.853273,0.110552,-3.692534,0.929433,0.925613,1.000000,0.000000,0.802986,0.000000,0.650583,0.718536,0.000000,0.342280,gene-driven,gene-driven,0.427850,gene-driven,3.154715,56.105900000000005,5.38331,1.0016634999999998,8.50828,1.50451,7.126525,1.53363,9.13387,7.219200000000001,5.949945,5.04522,3.36534,5.008,4.05131,3.22115,0.8152195,5.487435,1.79894,8.409915000000002,3.59523,6.062195,5.03376,32.20685,0.34329750000000003,24.1311,11.8482,5.87697,8.24945,7.05093,0.8819251595704699,835.6732398402444,56.508385947794864,835.6732398402444,0.06688722036577052,True,3.825828685095403,0.39480852848988646,0.8393592004703115,0.9461096075778078,0.8762579105716356,cerebral cortex,cerebral cortex,cerebral cortex,39.611111111111114,2.988888888888889,38.400000000000006,2.1710526315789482,35.940000000000005,2.8707317073170735
ENSG00000084733,RAB10,6990,neutral,0.5,-0.0006750145485057146,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.6340981750006464,0.0,5.964423,0.140379,0.99111,0.111293,-5.824044,0.854644,0.741858,0.500000,0.000000,0.621683,0.000000,0.354242,0.997789,0.000000,0.338008,neutral,neutral,0.422510,neutral,81.39655,49.24825,66.907,107.18350000000001,88.4457,31.7647,77.98555,33.4321,80.0257,178.702,64.638,110.63,63.91,73.2479,69.08465,59.1118,19.82885,90.30155,48.5762,67.48005,56.3002,59.2303,40.2958,92.6817,21.3233,45.0859,64.4953,77.2636,87.6961,68.664,0.6340981750006464,3.5958834229522,0.0,3.5958834229522,0.0,True,5.157418694408884,2.4776234889980278,0.7436297190370819,0.7400474525474524,0.7462439521263048,esophagus,skeletal muscle,skeletal muscle,42.68888888888889,42.411111111111104,32.65,53.063157894736854,40.85,53.22926829268294
ENSG00000084764,MAPRE3,39670,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.758781832518303,0.0,4.728741,1.15522,0.907807,0.305056,-3.5735210000000004,0.475674,0.376759,0.500000,0.000000,0.379513,0.000000,0.487535,0.690591,0.000000,0.294532,neutral,neutral,0.368164,neutral,6.57332,121.48,32.388,81.1671,26.9408,25.4232,46.00385,23.7593,53.8162,31.66695,33.859049999999996,44.0688,22.4131,19.7619,27.871699999999997,23.5086,7.253315000000001,29.071849999999998,23.47,30.012,12.8355,41.54235,77.0119,38.10785,18.758499999999998,157.959,79.5405,33.1656,44.5802,48.9234,0.758781832518303,2.344163523206625,5.421010862427522e-20,2.344163523206625,0.0,True,3.282389691309803,1.6370423735607975,0.6670634920634918,0.8014179104477611,0.7348191450493243,cerebral cortex,cerebral cortex,cerebral cortex,118.58888888888889,31.94074074074074,72.7,17.181578947368426,111.22,25.980487804878056
ENSG00000085365,SCAMP1,42700,gene-driven,0.0,89.3087427118844,0.0,True,0.000000e+00,True,8.287559050388356,0.001094924693215149,True,True,True,False,False,0,False,0.4766820557207153,0.0,4.540206,0.117468,0.945548,0.110928,-4.422738000000001,0.970647,0.908122,1.000000,0.000000,0.812163,0.000000,0.165259,0.876960,0.000000,0.260555,gene-driven,gene-driven,0.325693,gene-driven,4.10929,19.0841,14.6301,6.328455,19.574,5.51755,17.0253,6.03382,17.6955,17.22805,15.81965,13.5194,14.5322,8.76029,11.756900000000002,5.33661,5.1980699999999995,12.08755,10.9087,12.862749999999998,7.86706,13.4166,9.029219999999999,16.6225,3.10776,22.7285,15.8223,13.1784,13.7538,14.1268,0.4766820557207153,4833.160876257045,1315.1575061229264,4833.160876257045,0.2719723008113104,True,19.22898721242284,4.349246300776835,0.6565113500597374,0.5250564334085778,0.5325985924843978,retina,parathyroid gland,parathyroid gland,21.955555555555556,9.718518518518522,25.05,20.828947368421055,22.270000000000003,20.324390243902442
ENSG00000085491,SLC25A24,69000,neutral,0.5,-0.00881754768488463,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.45359980887418894,0.0,3.653211,0.141177,0.770817,0.09478,-3.5120340000000003,0.279855,0.215521,0.500000,0.000000,0.262606,0.000000,0.135304,0.676920,0.000000,0.203056,neutral,neutral,0.253820,neutral,3.5710949999999997,1.3243,17.4256,3.141685,15.6333,3.83034,12.53255,4.51349,14.8065,15.22085,16.22455,9.5295,11.1833,10.8655,18.078000000000003,12.229,2.8803799999999997,9.785655,7.65725,11.53605,16.9294,7.50353,5.02862,15.1038,0.538272,6.18234,13.0948,11.1796,15.0884,11.9172,0.45359980887418894,69926.04416282421,714.9423352523382,69926.04416282421,0.01022390515370767,True,49.1679267796675,5.263593775679517,0.5195868945868943,0.614569536423841,0.6519932476301779,colon,rectum,rectum,1.6222222222222222,4.455555555555555,1.05,6.071052631578947,1.57,6.1536585365853655
ENSG00000085552,IGSF9,171930,neutral,0.3462784335458061,0.7347298514505383,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.8331023520100425,0.0,2.295651,0.475692,0.647556,0.191585,-1.8199589999999999,0.057700,0.049859,0.500000,0.000000,0.135153,0.000000,0.579011,0.283072,0.000000,0.215521,regulation-driven,neutral,0.269401,neutral,0.0547565,0.20290750000000002,0.238597,0.021136,0.07881,0.10434,3.22892,0.322151,1.36458,11.886050000000001,3.0968099999999996,18.9043,8.50154,0.064055,0.7435665,1.13151,0.9704275,0.144353,3.50561,0.5016335,5.79277,12.785,14.31765,0.2337495,13.90775,1.2527,1.36403,1.94775,1.55082,2.18344,0.8331023520100425,3.177189051917931,1.5472133867257671,3.177189051917931,0.2513393984981302,True,7.473704046842348,1.5900962836359742,0.8498727735368959,0.8873303167420815,0.8658135009729084,retina,skin,retina,3.0444444444444443,4.229629629629629,0.0,2.621052631578947,2.7399999999999998,3.704878048780487
ENSG00000085662,AKR1B1,82320,neutral,0.5,-0.008007846379769035,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9744271620730829,0.0,3.143031,-0.046714,0.678653,0.052171,-3.1897450000000003,0.219341,0.170688,0.500000,0.000000,0.227975,0.000000,0.860877,0.595899,0.000000,0.364194,regulation-driven,neutral,0.455242,regulation-driven,47.11225,72.69845000000001,86.769,160.69549999999998,72.1537,94.263,80.9102,60.2823,92.7125,66.1183,76.12710000000001,41.7667,50.3431,3283.04,107.7555,100.936,17.5989,56.772099999999995,52.4771,61.19995,75.0582,56.699650000000005,87.2358,292.33500000000004,5.061445,123.548,108.743,115.891,88.1402,83.3389,0.9744271620730829,1.0,0.5793926579698688,0.0,0.0,False,73.07015407547779,6.909793876827148,0.948570549865011,0.9377108174884521,0.9538841624759428,adrenal gland,adrenal gland,adrenal gland,72.83333333333331,182.5851851851851,69.75,118.40263157894739,74.28,154.93170731707315
ENSG00000085733,CTTN,142300,neutral,0.4956709710919523,0.01739151310903253,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.46604053260943773,0.0,3.706348,-0.168918,0.791822,0.067041,-3.8752660000000003,0.085645,0.066546,0.500000,0.000000,0.149940,0.000000,0.151387,0.759148,0.000000,0.227634,regulation-driven,neutral,0.284542,neutral,7.275495,70.91884999999999,167.054,53.7181,240.661,64.9748,223.416,114.466,297.471,221.4035,171.284,206.097,161.156,204.447,173.64,101.324,51.99535,179.1405,127.997,151.869,127.946,217.1035,150.1905,228.86399999999998,44.54265,195.864,277.97,191.891,252.513,226.564,0.46604053260943773,2.92737737847762,1.4938868346791698,2.92737737847762,0.2562481225494495,True,2.737217531825126,1.7058325962646184,0.4014129736673089,0.40415584415584416,0.5377989346027429,adrenal gland,skin,adrenal gland,59.088888888888896,90.76296296296294,22.65,22.955263157894734,55.589999999999996,66.0121951219512
ENSG00000085840,ORC1,58040,neutral,0.4971338529113907,0.01149757366511039,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.928773740001335,0.0,2.370075,0.254015,0.616521,0.11437,-2.11606,0.333936,0.259751,0.500000,0.000000,0.294803,0.000000,0.735424,0.335746,0.000000,0.267793,neutral,neutral,0.334741,neutral,3.18623,0.20957599999999998,0.66605,0.293171,0.497275,0.151884,0.77748,0.520748,0.759518,1.6600199999999998,0.6736495,2.21875,0.787335,1.01293,1.2183700000000002,3.15323,0.269608,0.60283,0.637733,0.821074,2.71069,0.946582,14.3614,0.9048035,0.29248549999999995,0.87421,1.15734,0.568005,1.14878,0.943998,0.928773740001335,1.270760143461011,0.6705546062191056,1.270760143461011,0.2506489218420941,True,3.755422198130212,1.4363150133048785,0.8582766439909295,0.9218065693430658,0.9325890940317735,testis,bone marrow,bone marrow,0.2666666666666667,0.8370370370370371,0.15,2.2473684210526317,0.26000000000000006,2.234146341463415
ENSG00000085871,MGST2,21340,neutral,0.5,-0.0001280253563891165,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.429390480477498,0.121,1.67767,0.121511,0.662556,0.129554,-1.556159,0.665259,0.541415,0.500000,0.000000,0.495265,0.000000,0.105549,0.235424,0.990752,0.283394,neutral,neutral,0.106554,neutral,7.0633,5.282019999999999,22.5964,9.123294999999999,17.5708,16.7562,23.198349999999998,13.7029,19.7814,33.37685,24.57225,24.2164,27.1379,31.0513,20.3178,26.7905,8.601725,18.859099999999998,14.5612,18.1134,23.1539,25.12325,21.9127,16.644,34.4416,20.5606,12.6987,24.1961,18.392,24.5741,0.429390480477498,241661.0115611386,1.0,241661.0115611386,0.0,True,264.7701834632172,55.228825827078175,0.7192613370733989,0.7852440021810251,0.804862402976458,liver,liver,liver,22.83333333333333,72.45555555555553,57.800000000000004,79.8763157894737,30.990000000000002,81.47560975609755
ENSG00000085978,ATG16L1,107750,gene-driven,0.0,180.0741955584817,0.0,True,0.000000e+00,True,1.946149553247388,2.909894547542535e-13,True,True,True,False,False,0,False,0.4042727660094686,0.0,4.468052,0.082431,0.879493,0.080449,-4.385621,0.929835,0.968034,0.740156,0.000000,0.763884,0.000000,0.080016,0.872336,0.000000,0.238088,gene-driven,gene-driven,0.297610,gene-driven,16.150399999999998,14.2454,20.1816,16.99915,25.7439,8.65906,37.881299999999996,10.8022,34.4213,22.78165,23.4692,30.4029,25.1224,14.1443,24.59945,29.2676,7.44308,23.382550000000002,19.4809,26.483249999999998,25.9915,32.11155,33.37755,28.293599999999998,11.74635,16.8633,27.4647,28.9987,26.8202,28.993,0.4042727660094686,5114.879522076702,53.07555195365655,5114.879522076702,0.01027634662803061,True,181.670369603011,1.4098428841889357,0.535615491009682,0.7626146788990826,0.5941745993003014,cerebellum,choroid plexus,cerebellum,10.844444444444445,11.307407407407409,13.45,4.739473684210527,11.940000000000001,9.253658536585366
ENSG00000086062,B4GALT1,50950,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.5222844476598446,0.0,2.725653,0.133999,0.636767,0.080331,-2.5916539999999997,0.382791,0.301166,0.500000,0.000000,0.324326,0.000000,0.220346,0.447527,0.000000,0.166968,neutral,neutral,0.208710,neutral,48.28775,1.7521849999999999,41.168,11.820599999999999,45.0392,17.1551,60.43465,18.3316,34.1009,43.1714,41.0236,37.3017,58.7272,27.1569,54.44515,39.8256,11.47575,23.5923,26.6704,18.9093,25.8345,37.162549999999996,39.124750000000006,35.48095,30.48365,21.6434,70.1223,30.3681,40.6919,50.2778,0.5222844476598446,1.274985302480841,1.0818866664758062,1.274985302480841,0.2977856115837738,True,7.156867050995982,1.6817616057198939,0.6085948880942923,0.5212352941176472,0.5525951557093427,liver,breast,breast,6.577777777777778,41.59259259259258,16.05,41.99210526315788,8.84,45.14878048780486
ENSG00000086065,CHMP5,16070,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.3121660861172721,0.0,5.367637,0.327988,0.953676,0.101937,-5.039649,0.736832,0.610374,0.500000,0.000000,0.541003,0.000000,0.011862,0.965621,0.000000,0.244371,neutral,neutral,0.305463,neutral,29.1555,53.1047,63.3862,23.4446,75.5943,25.3495,69.39439999999999,47.4756,68.3355,74.50715,59.7988,62.582,44.8996,52.8792,73.78235,53.3611,13.77785,53.81145,40.2731,51.959199999999996,50.748,63.426500000000004,56.0961,77.13215,20.78295,62.7049,61.6995,55.9404,67.3973,62.9014,0.3121660861172721,3.827271600264431,0.8506799806859799,3.827271600264431,0.1041398841723737,True,8.209667707988231,4.0270050180276264,0.32393088965253924,0.3925964187327823,0.3770053475935829,spinal cord,kidney,kidney,51.455555555555556,35.311111111111124,52.4,43.66052631578947,51.96,43.58780487804878
ENSG00000086102,NFX1,223580,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.32918498335303953,0.0,3.61965,0.253588,0.853717,0.128819,-3.366062,0.026136,0.021311,0.500000,0.000000,0.115541,0.000000,0.017491,0.643747,0.000000,0.165310,neutral,neutral,0.206637,neutral,9.79041,11.242,21.8406,22.2482,26.052,9.88851,30.3506,9.75827,28.4763,25.9407,23.852400000000003,30.3883,22.5682,16.7032,25.7051,24.1577,8.72102,22.28705,15.2071,21.0955,23.4714,24.118250000000003,24.44845,31.993000000000002,13.33,20.9053,28.5053,27.6603,27.6724,25.9956,0.32918498335303953,1.016855683677438,0.8681817626557434,1.016855683677438,0.04806275723874864,True,233.3413119415964,1.3282420273968418,0.5595238095238096,0.3333976833976834,0.5245784588345145,skeletal muscle,liver,skeletal muscle,13.344444444444443,16.51851851851852,13.15,17.48157894736842,13.4,17.843902439024387
ENSG00000086159,AQP6,47810,gene-driven,3.653056024344181e-09,37.46910914326145,1.7093415489264305e-08,True,1.709342e-08,True,5.374703746370784,0.008910019243416167,True,True,True,False,False,0,False,0.984110647974095,0.0,1.818133,0.515786,0.529419,0.220687,-1.3023470000000001,0.557700,0.794129,1.000000,0.000000,0.633434,0.000000,0.893647,0.186972,0.000000,0.270155,gene-driven,gene-driven,0.337693,gene-driven,0.0,1.429205,0.059718,0.0,0.068547,0.056783,0.108169,27.4978,0.070232,0.128853,0.1391265,0.175329,1.03389,0.082074,0.11231050000000001,0.024734,0.037887500000000005,0.183985,0.332789,0.61039,0.142097,0.315502,6.08338,0.43620250000000005,0.0778215,0.352072,0.045994,0.085307,0.214105,0.264241,0.984110647974095,31042.84063293868,1370.85355094079,31042.84063293868,0.04412926305301723,True,43.38709788190609,4.1568709207179735,0.956432748538012,0.965441176470588,0.9685448916408673,kidney,kidney,kidney,2.322222222222222,1.9851851851851858,0.75,0.45526315789473687,2.11,1.3439024390243905
ENSG00000086189,DIMT1,85040,gene-driven,6.661338147750939e-16,68.51432018857304,5.00505981071196e-15,True,5.005060e-15,True,1.495402140658653,0.9813637064113312,False,True,False,False,False,0,False,0.4426191634623377,0.0,4.466418,0.405263,0.880263,0.146707,-4.061155,0.489144,0.857258,0.645133,0.000000,0.557404,0.000000,0.121834,0.800764,0.000000,0.230649,gene-driven,gene-driven,0.288312,gene-driven,2.25672,2.47541,10.0616,3.6316499999999996,12.0697,3.70281,8.745584999999998,2.40731,10.2777,9.894549999999999,10.4404,6.96954,8.41138,5.58783,7.575290000000001,6.03662,3.39686,7.936785,3.89575,6.093885,5.08509,7.7649,4.675205,9.911005,1.61191,5.42569,9.94543,9.56796,10.5006,10.8097,0.4426191634623377,5.725493305719029,1.9343627526472233,5.725493305719029,0.2825005424310604,True,62.61486829053522,7.276198201517697,0.4737732656514383,0.470267489711934,0.49503752118131183,blood vessel,urinary bladder,urinary bladder,6.611111111111111,11.618518518518515,7.050000000000001,13.178947368421056,6.699999999999998,13.629268292682926
ENSG00000086289,EPDR1,19040,neutral,0.4728808777411735,0.1115291714886553,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.6829786623528705,0.0,3.349396,0.133132,0.787672,0.094309,-3.2162640000000002,0.698030,0.574789,0.500000,0.000000,0.516747,0.000000,0.405911,0.603337,0.000000,0.252312,neutral,neutral,0.315390,neutral,1.147235,34.98975,29.6403,45.96555,89.7095,12.9373,46.7278,11.8002,60.7716,34.638400000000004,18.7175,6.38169,13.6494,61.9353,41.89185,29.7966,6.422685,13.14485,4.29469,16.36865,13.1474,31.4694,19.73635,56.2037,7.0928450000000005,13.8541,47.2529,17.5324,72.9163,54.3282,0.6829786623528705,3.510519952253486,1.5344243306194174,3.510519952253486,0.2714419445336843,True,2.52909612934516,1.5069471382391875,0.691608493310064,0.818678665496049,0.7889617655666304,cerebellum,skeletal muscle,skeletal muscle,38.711111111111116,18.51111111111111,35.8,19.855263157894733,37.870000000000005,20.66341463414634
ENSG00000086300,SNX10,107640,neutral,0.0002719690418366283,15.03335026882996,0.0009291030316589211,True,9.291030e-04,True,1.14242949702828,0.4472865705068304,False,True,False,False,False,1,False,0.7857689048796851,0.0,3.456046,0.377169,0.90657,0.15656,-3.0788770000000003,0.193808,0.385605,0.548026,0.000000,0.293120,0.000000,0.520105,0.564536,0.000000,0.271160,neutral,neutral,0.338950,neutral,13.6822,10.8195,6.1469,0.1609915,0.712546,0.231244,0.753889,8.80299,3.32972,0.850277,3.84273,0.318035,0.674178,5.14382,10.723099999999999,9.06463,1.197985,0.51269,0.442273,0.9990005,2.79161,1.0020769999999999,1.2736100000000001,1.345145,7.421670000000001,3.17605,0.417579,0.792462,0.926526,1.1302,0.7857689048796851,142.1586676717788,3.2264026790590035,142.1586676717788,0.0226957858560425,True,20.2015148706056,2.241163938341831,0.8188712522045857,0.7858796296296295,0.7814996368917939,retina,cerebral cortex,cerebral cortex,15.033333333333335,2.596296296296296,22.3,8.563157894736841,15.23,8.026829268292682
