gene_id,K,LRT,p_value,fdr,fdr_significant,test_omega,null_omega
ENSG00000092529,3.611895626233604,26.16421937587438,3.13579434418898e-07,1.7415165815420478e-06,True,,
ENSG00000170075,3.230688665815851,26.16358293039593,3.136828059524532e-07,1.7415165815420478e-06,True,,
ENSG00000139567,1.481446711366459,26.00593999434204,3.403685120417776e-07,1.883372433297836e-06,True,,
ENSG00000114279,4.456939680133015,25.93774997014771,3.526058731662118e-07,1.9446038187904038e-06,True,,
ENSG00000135625,2.670554365370244,25.53917923948757,4.334903276337343e-07,2.3827614035496652e-06,True,,
ENSG00000139324,2.045997412184278,25.34128650851926,4.80317171147604e-07,2.622829935512497e-06,True,,
ENSG00000019485,1.978260125600099,25.34125313158438,4.80325482166144e-07,2.622829935512497e-06,True,,
ENSG00000136932,3.135535631937384,25.33479071081456,4.819373803366389e-07,2.6230034470781003e-06,True,,
ENSG00000198040,1.475008013746984,25.25943638782337,5.011378645392028e-07,2.718591029853192e-06,True,,
ENSG00000092345,16.70533201073021,25.21410746431138,5.130553121235337e-07,2.774175303338977e-06,True,,
ENSG00000139405,2.209693996470316,25.13079980991461,5.357037046183066e-07,2.887234252163601e-06,True,,
ENSG00000183166,6.80044265084955,25.06713466208566,5.536854684740078e-07,2.9744915134849608e-06,True,,
ENSG00000177613,9.715762356330327e-12,25.02086299486473,5.671331877454833e-07,3.0369067472822654e-06,True,,
ENSG00000205442,9.1674242413924,24.92016003194294,5.975427862514593e-07,3.1894566725962134e-06,True,,
ENSG00000119048,5.117861070865917,24.8380376969908,6.235479423910562e-07,3.317594821696004e-06,True,,
ENSG00000140265,1.924627022102418,24.7944531289977,6.378074615120966e-07,3.3826210418852405e-06,True,,
ENSG00000214160,2.135008376174423,24.78688144449916,6.403178084424255e-07,3.385119624249765e-06,True,,
ENSG00000162631,0.6081886741865633,24.62917425592605,6.949167982162052e-07,3.6621012223457165e-06,True,,
ENSG00000142655,1.862653126665194,24.48022971879982,7.507626026415082e-07,3.943879494888936e-06,True,,
ENSG00000157992,9.726184582048877,24.36084818394374,7.987566109646238e-07,4.1827633255560744e-06,True,,
ENSG00000117598,0.4820650480741204,24.17898994623465,8.778473462589531e-07,4.582473568521579e-06,True,,
ENSG00000110844,7.728253545588603,24.13062499780062,9.001728218382965e-07,4.684284903609944e-06,True,,
ENSG00000166272,1.93629064913342,24.11040255397529,9.096755744231189e-07,4.718942042319929e-06,True,,
ENSG00000066185,3.571456130366901,23.69931342894779,1.126227071157615e-06,5.8241026109708435e-06,True,,
ENSG00000065357,1.754410729955128,23.63455774687463,1.164768502870395e-06,6.0047071887107315e-06,True,,
ENSG00000187736,2.841365722673597,23.61620544207108,1.175930103958223e-06,6.043479791240403e-06,True,,
ENSG00000113240,1.713659311169436,23.39035084540228,1.322402034098502e-06,6.775269680875041e-06,True,,
ENSG00000170484,2.013729106029141,23.38419377473474,1.326641517529481e-06,6.77607667415058e-06,True,,
ENSG00000095015,6.420581498406182,23.36966995381226,1.33669605228981e-06,6.786853882946725e-06,True,,
ENSG00000079459,2.210317133858799,23.36933555766882,1.336928445616614e-06,6.786853882946725e-06,True,,
ENSG00000154814,2.989989741741595,23.18222499685362,1.473530625517583e-06,7.457502555973134e-06,True,,
ENSG00000168386,3.794446159355391,22.75283358783054,1.842322859602064e-06,9.295610780970901e-06,True,,
ENSG00000160050,2.066862625498501,22.69707278955138,1.896565653414228e-06,9.540299953538236e-06,True,,
ENSG00000145649,2.137709783044105,22.64917923471057,1.944432634015669e-06,9.751535264247765e-06,True,,
ENSG00000112053,2.360032278332592,22.55301489699195,2.044234638010067e-06,1.0221173190050333e-05,True,,
ENSG00000013583,2.988977317066071,22.52076074057459,2.078846975117621e-06,1.0363020957042795e-05,True,,
ENSG00000104043,5.717269358729646,22.45985769524123,2.145814020582115e-06,1.066482417415063e-05,True,,
ENSG00000066855,0.2772205005219525,22.30007032808498,2.331980672343192e-06,1.1555486316685668e-05,True,,
ENSG00000152669,24.00851698394832,22.25898002630674,2.382419778235167e-06,1.1770288190090408e-05,True,,
ENSG00000111732,2.017849437825774,22.08262466857013,2.611629850712838e-06,1.2864408166716057e-05,True,,
ENSG00000135838,3.003075244329215e-12,21.88616966715927,2.893115484736697e-06,1.4208792025629931e-05,True,,
ENSG00000151773,5.132501020079972,21.87969849968977,2.902888337930065e-06,1.4214733454170821e-05,True,,
ENSG00000150556,1.722273854739245,21.75666291479138,3.095130650332401e-06,1.511152023397584e-05,True,,
ENSG00000204084,0.7041885227654248,21.67089119932643,3.236656657468195e-06,1.5756158508496198e-05,True,,
ENSG00000136697,10.37648238666622,21.43503714399731,3.660211645550859e-06,1.776593956612405e-05,True,,
ENSG00000114388,4.598517947839007,21.39471008991677,3.738011032816679e-06,1.8090665639870806e-05,True,,
ENSG00000109072,0.5245691023718492,21.20967984333038,4.116800754405681e-06,1.986595712881811e-05,True,,
ENSG00000139351,6.925792571992567,21.16669966947393,4.21016563845189e-06,2.0210049386026052e-05,True,,
ENSG00000184945,2.722113906742161,21.16565733515017,4.212456076846394e-06,2.0210049386026052e-05,True,,
ENSG00000115053,1.529994028845488,21.15697062970139,4.231593051295945e-06,2.0243355807352358e-05,True,,
ENSG00000135535,5.051944422440093,21.05522117934379,4.46235238649173e-06,2.1285933797632965e-05,True,,
ENSG00000115318,0.01689939442071761,21.04222596790351,4.49271989244604e-06,2.136938401564592e-05,True,,
ENSG00000111684,9.536837308894077,21.03267641321145,4.515167631113925e-06,2.1414795050426043e-05,True,,
ENSG00000117500,4.292835449907876,21.02234946255703,4.539569457118198e-06,2.146918888551626e-05,True,,
ENSG00000188015,4.401831392358467,21.01499732491811,4.557022629469998e-06,2.1490504445796013e-05,True,,
ENSG00000096654,2.00370420428766,21.00656367086776,4.577126148985755e-06,2.152416262695851e-05,True,,
ENSG00000164220,2.609586285912888,20.96317427763188,4.681970128928015e-06,2.195500116954945e-05,True,,
ENSG00000166484,0.6092513488964502,20.92133403361368,4.785352998415426e-06,2.2376580217942557e-05,True,,
ENSG00000043462,50,20.84406603727984,4.982334514846976e-06,2.3232233973724666e-05,True,,
ENSG00000135083,2.225785038161128,20.82469104310076,5.032991043707469e-06,2.340270345253333e-05,True,,
ENSG00000159164,2.039745483394081,20.75772827768014,5.212081371275268e-06,2.4167751609823866e-05,True,,
ENSG00000106268,7.87148745236702,20.74914458474632,5.235496046362975e-06,2.420870038151125e-05,True,,
ENSG00000196584,5.079835804566304,20.6516253296777,5.509040068907289e-06,2.5371812862069384e-05,True,,
ENSG00000014164,3.131189450446855,20.64865092442778,5.517605086269306e-06,2.5371812862069384e-05,True,,
ENSG00000182359,2.174500625811535,20.53353527394211,5.859562383636607e-06,2.686981645535019e-05,True,,
ENSG00000165782,7.809009604284033,20.40646734884831,6.261782199312727e-06,2.8635147247545807e-05,True,,
ENSG00000142606,5.419033147610976,20.24413302334142,6.816217520633217e-06,3.108494803365698e-05,True,,
ENSG00000115761,1.215736217121194e-07,20.14900118732476,7.163764596196387e-06,3.25804088484548e-05,True,,
ENSG00000258223,2.936330285331616,20.09828280301554,7.356269469127596e-06,3.336450087090658e-05,True,,
ENSG00000164690,4.283022613426156,19.99621784311421,7.759549215058392e-06,3.5041615085929196e-05,True,,
ENSG00000182325,2.149374775398115,19.99407207553668,7.768261657603581e-06,3.5041615085929196e-05,True,,
ENSG00000086730,2.183840444536182,19.98478690911361,7.806075475458307e-06,3.511676230151975e-05,True,,
ENSG00000084073,1.605330685863914,19.94920805737274,7.952688833690047e-06,3.5679630983582375e-05,True,,
ENSG00000134874,1.950437557670125,19.89695818451582,8.173026214697288e-06,3.648144734102901e-05,True,,
ENSG00000119699,17.63876063054697,19.89641224770276,8.175360488471561e-06,3.648144734102901e-05,True,,
ENSG00000168907,1.994875098470203,19.83032270721014,8.462943226983377e-06,3.766350068845149e-05,True,,
ENSG00000012171,6.136761341533132,19.7990836421086,8.602390837775253e-06,3.818173473451048e-05,True,,
ENSG00000143627,22.65485840121389,19.76609264885337,8.752164319836275e-06,3.874291405580858e-05,True,,
ENSG00000196247,5.768638312196694,19.67688455478492,9.170396621849264e-06,4.048632551135579e-05,True,,
ENSG00000186468,9.828299090278056e-12,19.67148921883927,9.196325570393071e-06,4.0493104633561005e-05,True,,
ENSG00000137200,6.855638063516538,19.63011400050891,9.39762913698683e-06,4.127001155396332e-05,True,,
ENSG00000166224,0,19.61847971128009,9.455026459215254e-06,4.141251694537552e-05,True,,
ENSG00000186318,1.665636676303731,19.50147470083903,1.005220476046897e-05,4.3912262900996026e-05,True,,
ENSG00000213614,3.073385540154612,19.49020897854643,1.011166552411513e-05,4.405607551189269e-05,True,,
ENSG00000113141,5.860547200880499,19.47088837280535,1.021446353000055e-05,4.434127840062654e-05,True,,
ENSG00000010278,2.276151070581172,19.46788302112691,1.023054796833733e-05,4.434127840062654e-05,True,,
ENSG00000162836,1.939367386569396,19.35689673766319,1.084269377327196e-05,4.687206162404025e-05,True,,
ENSG00000139908,5.481770601693678,19.32350084798236,1.103399044632969e-05,4.757512763872023e-05,True,,
ENSG00000133056,1.499200521889243,19.09594771513366,1.243085470203908e-05,5.3459116076126613e-05,True,,
ENSG00000173641,1.919061329452811,19.0841931393079,1.250765410343302e-05,5.365040261420883e-05,True,,
ENSG00000142224,2.633277898253523,19.02154257947768,1.292509685413279e-05,5.529809478830008e-05,True,,
ENSG00000011007,0.2734791595062618,18.90321637083252,1.375206115095118e-05,5.868488820200247e-05,True,,
ENSG00000070756,0.4882671803274686,18.86110312545497,1.405903613871384e-05,5.984102561606403e-05,True,,
ENSG00000106546,4.481492346281884,18.81041926066246,1.443762478081645e-05,6.129528679323608e-05,True,,
ENSG00000158816,2.139740489328053,18.32514382356021,1.862329081059322e-05,7.872514420271385e-05,True,,
ENSG00000134516,4.945779775354129,18.32364575110842,1.863794076606418e-05,7.872514420271385e-05,True,,
ENSG00000138435,2.007428692457223,18.25646627581591,1.930694179763659e-05,8.13439679798902e-05,True,,
ENSG00000247596,3.813535781193524,18.24948563507496,1.93778269685918e-05,8.143593105787947e-05,True,,
ENSG00000109738,9.251568727778814e-12,18.15722584936157,2.033961947500718e-05,8.526204123361595e-05,True,,
ENSG00000137434,6.084751767251758,17.95491447351742,2.261996307972858e-05,9.458221338123286e-05,True,,
ENSG00000073734,43.94754392556811,17.94268059018941,2.276581952243006e-05,9.495291559606508e-05,True,,
ENSG00000166866,1.500102123368191,17.90968479717412,2.316393506718306e-05,9.637125867549845e-05,True,,
ENSG00000116685,1.969529956229054,17.88318109921602,2.348877979729824e-05,9.74784361587877e-05,True,,
ENSG00000163956,0,17.87381615806225,2.360465310136117e-05,9.771502281361482e-05,True,,
ENSG00000134255,6.075537584476292,17.63516718401297,2.675940874219407e-05,0.00011049905102498048,True,,
ENSG00000167968,3.676572835282799,17.56360204491648,2.77856064951898e-05,0.00011445187787100513,True,,
ENSG00000156150,2.797958517261097,17.43741241147472,2.969239506456223e-05,0.00012200340546330025,True,,
ENSG00000107882,0.589980632314415,17.3679035411551,3.079832579044872e-05,0.0001262351131164071,True,,
ENSG00000171714,6.426650173760508,17.35061390376359,3.107978583238857e-05,0.00012707498640828822,True,,
ENSG00000198570,2.843763393611733,17.19122962759047,3.379931768932032e-05,0.0001378547109687266,True,,
ENSG00000158122,2.895552614231887,17.17590408171236,3.407310065572933e-05,0.00013863075266791835,True,,
ENSG00000009780,4.895423637795218,16.95250019104424,3.832681123139281e-05,0.00015555625096359919,True,,
ENSG00000178175,6.477725521227288,16.82742310707181,4.093743810873463e-05,0.00016574670063536462,True,,
ENSG00000186106,2.898668920075965,16.54535141459928,4.750028609457058e-05,0.00019185030393427535,True,,
ENSG00000137628,10.83391474226328,16.53067776592798,4.786928354083564e-05,0.0001928713851402601,True,,
ENSG00000134371,4.38022944154218,16.5006518457667,4.863335140381508e-05,0.00019547545600564898,True,,
ENSG00000205838,8.59217419764605,16.43563308562443,5.033017384825644e-05,0.00020180697726595578,True,,
ENSG00000134193,2.148135432574466,16.41259190756318,5.094567064567457e-05,0.00020378268258269827,True,,
ENSG00000151366,4.949584922392594e-07,16.0419377017497,6.195486489712909e-05,0.00024722373973373626,True,,
ENSG00000165494,9.822793745998432e-12,16.03308212744014,6.224530574905351e-05,0.00024778706844946963,True,,
ENSG00000064763,6.316971669040323,16.01823816723481,6.273522570543477e-05,0.0002491398915574682,True,,
ENSG00000155380,1.400731614475799,16.00947805399483,6.302616815212492e-05,0.000249697945423693,True,,
ENSG00000075975,1.366421197499662,15.93096781644272,6.569500929698435e-05,0.00025965170341189054,True,,
ENSG00000139697,2.701152710557273,15.75814408598671,7.197740917552764e-05,0.0002838064114759522,True,,
ENSG00000156345,1.423307025659677,15.7251098052584,7.324536720232366e-05,0.00028812158662525425,True,,
ENSG00000178177,4.18287257138282,15.71705564347212,7.355790301155629e-05,0.00028866694798861337,True,,
ENSG00000043093,1.696869735991646,15.6655059738132,7.559026994741203e-05,0.0002959430380016603,True,,
ENSG00000021852,1.772485861442902,15.64069030614337,7.658868697402177e-05,0.0002991464008867674,True,,
ENSG00000182307,2.225873212776548,15.50794269686594,8.215930471122679e-05,0.0003201512812690997,True,,
ENSG00000064886,5.490312865210538,15.43836590630235,8.524006046761734e-05,0.00033137822102165054,True,,
ENSG00000156467,2.832935837150981,15.41240119973736,8.641929313990548e-05,0.00033517763227159606,True,,
ENSG00000198218,0.6552552986500709,15.35081827250542,8.92822512225111e-05,0.0003454744452899031,True,,
ENSG00000187398,2.104890273548523,15.25533298854134,9.391121370261324e-05,0.0003622070042774216,True,,
ENSG00000165632,1.520048671411313,15.25268632809457,9.404290291781248e-05,0.0003622070042774216,True,,
ENSG00000106399,4.799988980337718,15.20881249467857,9.625319548489664e-05,0.0003698618159836306,True,,
ENSG00000119715,4.466332860835402,15.18680817362474,9.738134705739032e-05,0.0003733326469174779,True,,
ENSG00000163705,11.12032153899263,15.14053363122912,9.979742986720996e-05,0.00038171367184232385,True,,
ENSG00000196329,1.85234733785447,15.02846044561011,0.0001059019925223614,0.00040413174157958605,True,,
ENSG00000056291,3.719256220892748,15.00377586036484,0.000107296277652047,0.00040851335069357346,True,,
ENSG00000188993,1.476679445223871,14.99726383061352,0.0001076671735323886,0.0004089874326401947,True,,
ENSG00000087116,1.582654359628854,14.92044221331889,0.0001121412286273493,0.0004250101358936069,True,,
ENSG00000182704,7.163424504724198,14.80707478564,0.0001190878982166854,0.000450309592345553,True,,
ENSG00000176393,3.587905459160276,14.75319174318429,0.0001225399152785522,0.00046230968036908333,True,,
ENSG00000134825,4.489175629800369,14.7452597711399,0.0001230565139404005,0.00046320592548994283,True,,
ENSG00000137494,1.57467799622048,14.73148629903153,0.0001239587759538363,0.00046554653412526757,True,,
ENSG00000144045,3.024449422050684e-11,14.59210556891048,0.0001334725268845594,0.0005001453603349178,True,,
ENSG00000187778,1.966061368601903,14.45531470585411,0.0001435242910596823,0.0005365998269348482,True,,
ENSG00000080802,0.4930346253611275,14.24231910180242,0.0001607153831583163,0.0005995225529051799,True,,
ENSG00000183908,2.756942739029923,14.23198339472037,0.0001616004603616217,0.0006014725654715068,True,,
ENSG00000111339,1.49101119296123,14.21200745597162,0.000163324995368086,0.0006065313027092232,True,,
ENSG00000163348,1.999280190786304,14.19107376566353,0.000165152106909483,0.0006119475389949594,True,,
ENSG00000024048,1.518402718211571,14.18049724151206,0.000166083049155441,0.000614026417812989,True,,
ENSG00000172432,3.744300978453502,13.97213492778974,0.0001855401797135059,0.0006844371073875996,True,,
ENSG00000146094,1.977754520221884,13.9410336413639,0.0001886352473723374,0.0006943115535212418,True,,
ENSG00000152402,1.24571201954771e-10,13.92800238922064,0.0001899474744269103,0.0006975947069660864,True,,
ENSG00000018510,1.77136167318961,13.91647505224682,0.0001911159226899439,0.0007003364937423993,True,,
ENSG00000143257,3.348846802989145,13.91130633508146,0.0001916421891654529,0.0007007181365961493,True,,
ENSG00000114030,8.232354396462621e-12,13.77290056457423,0.0002062905550497263,0.0007526204865550453,True,,
ENSG00000171495,1.362246186301627,13.76055549446755,0.0002076506901613762,0.000755921372078694,True,,
ENSG00000152932,3.990890070851242e-11,13.70865697810586,0.0002134682278460698,0.0007753988144955709,True,,
ENSG00000148123,5.46569152059849e-10,13.68748074732139,0.0002158888864983721,0.0007824793702779425,True,,
ENSG00000071246,2.160388463299227,13.63031906077958,0.0002225620535013517,0.0008049085159308144,True,,
ENSG00000115896,1.525958305724615,13.58236193268385,0.0002283207656396113,0.0008239401542646841,True,,
ENSG00000143125,8.87685504297126,13.56789168901832,0.0002300876728058565,0.000828515264333453,True,,
ENSG00000106384,2.90587588001575,13.54220119917591,0.0002332586599742559,0.0008377019661594425,True,,
ENSG00000076067,6.431034108090797e-13,13.53906955806451,0.0002336481989950734,0.0008377019661594425,True,,
ENSG00000112294,0.6444562684232358,13.52954407608195,0.0002348370901916752,0.0008401499347374587,True,,
ENSG00000148484,5.1284253004077,13.39918602725811,0.0002517335149849753,0.000898661580376471,True,,
ENSG00000151413,2.794343059751091,13.30064201676578,0.0002653152520569746,0.0009451144171986649,True,,
ENSG00000166794,4.195858052321409,13.15702541233804,0.0002864432433600239,0.0010162821489028775,True,,
ENSG00000118260,50,13.1565357997315,0.0002865180998111727,0.0010162821489028775,True,,
ENSG00000183323,1.567997574694505,13.0990742862341,0.0002954417368040696,0.0010456999639547027,True,,
ENSG00000172115,4.730245692035787,13.07267783186307,0.000299634458804432,0.0010582834076922492,True,,
ENSG00000197045,1.939529720125464,13.05235331349922,0.000302903571477553,0.001067558234931503,True,,
ENSG00000145526,1.428710666205927,12.9673422818305,0.0003169716566379099,0.001114773199192649,True,,
ENSG00000137947,1.179636545317607e-11,12.89388133159446,0.0003296580747339517,0.0011569395434637628,True,,
ENSG00000174348,0.3420345037279167,12.83026145669282,0.0003410580941748398,0.00119442286145619,True,,
ENSG00000108256,1.528350542946981,12.79196656743443,0.0003481109850714814,0.0012165562846708615,True,,
ENSG00000135604,10.95403612929135,12.7823704389084,0.0003499012654718525,0.0012202439089984772,True,,
ENSG00000175920,1.551868314887405e-08,12.70478971010743,0.0003647201988608018,0.001265581522874822,True,,
ENSG00000198353,1.742623511894656,12.70298193128656,0.0003650729539849129,0.001265581522874822,True,,
ENSG00000155875,1.604796822240596,12.70238819832957,0.0003651888852150842,0.001265581522874822,True,,
ENSG00000158402,2.165005553312363,12.63182842401147,0.0003792340677002404,0.0013115178174633313,True,,
ENSG00000162971,2.611694061301036,12.61238879346092,0.0003831984731965665,0.0013212617794798281,True,,
ENSG00000146830,7.518116591406623,12.61021935678582,0.0003836434805477573,0.0013212617794798281,True,,
ENSG00000196503,1.883209756051127,12.41005731139921,0.0004270277608904305,0.0014676316419836742,True,,
ENSG00000060339,2.027694543737915,12.34112240032118,0.0004430885371464743,0.0015196838257503043,True,,
ENSG00000115944,2.180711972459,12.32007773204623,0.0004481120397141769,0.001533744300877389,True,,
ENSG00000151116,3.512239915191425,12.30962734195782,0.000450627933444081,0.001539181830282252,True,,
ENSG00000175336,2.060232056207803,12.23913819898553,0.0004679743870847908,0.0015951488348270077,True,,
ENSG00000118194,5.124942150451594e-11,12.23477218492917,0.000469070707635022,0.001595609374332247,True,,
ENSG00000110079,2.762102114261998,12.17748152448621,0.0004836990718918299,0.0016420050293260485,True,,
ENSG00000104324,2.360893691549077,12.12222695379751,0.0004982436718519168,0.0016879275413758813,True,,
ENSG00000012822,4.65113098747584,12.08763688914769,0.0005075726507998146,0.0017160297359016135,True,,
ENSG00000143321,1.832242898579076e-11,12.05187500604006,0.000517403111272241,0.0017457096843738213,True,,
ENSG00000134256,3.023159750182743e-12,12.01611061992298,0.0005274264982542132,0.0017759188379350788,True,,
ENSG00000237651,2.54227462741872e-06,12.00425715743222,0.0005307916366278365,0.001783631815389086,True,,
ENSG00000116996,4.428655461589975e-12,11.79141938275643,0.0005950434945567462,0.00199549939588727,True,,
ENSG00000163584,1.181129792469839e-11,11.71604309222494,0.0006196356884258236,0.0020730605309929244,True,,
ENSG00000143156,1.821470292859836e-12,11.71294146016589,0.0006206693276527009,0.0020730605309929244,True,,
ENSG00000136352,2.548097920761669,11.70404109138326,0.0006236451119684405,0.0020788170398948016,True,,
ENSG00000177453,1.348282465424698,11.6107386062904,0.0006557210659442481,0.0021813566522393825,True,,
ENSG00000155087,7.838080821798513,11.57189646231473,0.0006695609480829035,0.0022229423476352395,True,,
ENSG00000154277,4.103787545179017,11.55986065341131,0.0006739090348391041,0.0022329121713231793,True,,
ENSG00000106536,1.378193262670145,11.4839044999826,0.0007020149359667771,0.0023214039715236056,True,,
ENSG00000203972,5.952113213761702,11.45494364819388,0.000713040513331431,0.0023531754515510447,True,,
ENSG00000186038,6.067405183538351,11.42751519663943,0.0007236439753106616,0.002383430553602576,True,,
ENSG00000069956,2.628688554575148e-13,11.34525336640218,0.0007564104925334991,0.002486418648723977,True,,
ENSG00000153485,5.499773474546647,11.32420330037121,0.000765033433065998,0.0025097934760663176,True,,
ENSG00000188175,2.27768080700714e-11,11.30851672913559,0.0007715238066483554,0.002526093725909803,True,,
ENSG00000165714,7.132969556856771e-13,11.24578067406401,0.0007980422040662072,0.002607775706200598,True,,
ENSG00000148218,1.531882911579249,11.2208223492853,0.0008088464570905618,0.002637888249057628,True,,
ENSG00000164548,3.737740529232648e-11,11.11207980337531,0.0008576725864930523,0.00279164018348719,True,,
ENSG00000132541,1.909913923250796,11.08855537183445,0.0008686212517761138,0.002821744183851955,True,,
ENSG00000151239,1.717492237980584,11.05311680919112,0.0008853823043847298,0.002870575439997366,True,,
ENSG00000115211,2.760465475536114e-11,11.04358909217262,0.0008899440522810442,0.0028797409878879793,True,,
ENSG00000166333,2.61036763439766,11.02280910638365,0.0008999758368406496,0.0029065367493297245,True,,
ENSG00000008952,0.3776679094968434,11.01354722001633,0.0009044838803453636,0.0029154237696569,True,,
ENSG00000089127,4.818650621797353,10.94127649973962,0.0009404535370387546,0.0030254900610161483,True,,
ENSG00000138395,1.645562819407368,10.84182791904459,0.0009923272508827186,0.003186195815213371,True,,
ENSG00000205937,5.067849253134915,10.78395153163001,0.001023838801071264,0.0032810278181048228,True,,
ENSG00000163131,6.024196644480999e-12,10.77501955609478,0.001028791289458986,0.0032905463208129414,True,,
ENSG00000153179,1.494761862549868,10.747054215346,0.001044454397328254,0.0033342198068555804,True,,
ENSG00000165046,5.225410842865905,10.67915543748677,0.001083495177297999,0.0034522111215252948,True,,
ENSG00000085365,8.287559050388356,10.65974530780659,0.001094924693215149,0.0034819444266995163,True,,
ENSG00000143384,0.5166826304768793,10.63550299915732,0.001109371062306241,0.0035211395094232505,True,,
ENSG00000196505,1.486650938794678,10.49802271865337,0.00119502356881751,0.003785761687475318,True,,
ENSG00000258227,14.40977994880957,10.49303507300465,0.00119825376193583,0.003788764275835196,True,,
ENSG00000178826,1.580579135534673,10.4725106134465,0.001211639453986946,0.003823805120947396,True,,
ENSG00000174606,1.717869890813458,10.43983742684941,0.001233261246918249,0.003881676280292681,True,,
ENSG00000145908,5.636136108467113,10.43775322932925,0.001234653660237672,0.003881676280292681,True,,
ENSG00000115137,1.790100822029207e-11,10.41789482838249,0.001248000746038036,0.0039130938253327755,True,,
ENSG00000236699,4.931753012604678,10.41588264542952,0.001249361281582151,0.0039130938253327755,True,,
ENSG00000116001,2.307270303475336,10.37764963147492,0.001275499648507261,0.003987437695898405,True,,
ENSG00000104660,3.374149969303949,10.36779161102095,0.001282328478689476,0.003993780348426279,True,,
ENSG00000132781,2.020357423390901,10.36777456798882,0.001282340316693498,0.003993780348426279,True,,
ENSG00000164187,1.831388458695371,10.31347286700111,0.001320625304752743,0.0041053146177707,True,,
ENSG00000091483,2.88114402189552,10.24580671999502,0.001369956595351662,0.004250706445390203,True,,
ENSG00000111266,2.351905878067073,10.23670063294412,0.00137673622204515,0.004263772627975651,True,,
ENSG00000226479,12.76321181181101,10.20195106408482,0.001402921466898022,0.004336777718902639,True,,
ENSG00000143318,11.11306701773916,10.19570880821448,0.001407678420238367,0.004343394382148121,True,,
ENSG00000185220,50,9.956005652484237,0.0016032552423344,0.004937669206447317,True,,
ENSG00000165630,3.055102566024661,9.944721016592666,0.00161311315376178,0.004955646003292298,True,,
ENSG00000167767,5.345391556927567,9.942497311370971,0.001615062944446466,0.004955646003292298,True,,
ENSG00000111424,1.267524123127691,9.937489130301401,0.001619462968804997,0.004959978834347408,True,,
ENSG00000184305,4.367885537126229e-07,9.887031654521707,0.001664476536157533,0.005088454972415294,True,,
ENSG00000159674,0.6182955084341349,9.83965735291713,0.001707893081596024,0.005211585506340809,True,,
ENSG00000134109,1.242383264807683e-11,9.833811192387657,0.001713329787191076,0.005218582471077406,True,,
ENSG00000138675,7.645792577426914,9.807869965758073,0.001737666480347344,0.0052830153065505335,True,,
ENSG00000167779,2.295048463178741,9.777155289846633,0.001766934753982596,0.0053621785952671095,True,,
ENSG00000178053,1.655562021084349,9.759367870319693,0.001784112457078435,0.0054042782995744046,True,,
ENSG00000117245,0.3108404108035429,9.756067208661989,0.001787318546064065,0.0054042782995744046,True,,
ENSG00000167653,3.273768858749913,9.740964185396933,0.001802063475507043,0.005431602116961433,True,,
ENSG00000113088,1.587165350492157,9.740111860733123,0.00180289925689503,0.005431602116961433,True,,
ENSG00000172766,0.2827616671957893,9.728474801260745,0.001814349822083838,0.005456196928730382,True,,
ENSG00000111206,1.37185172986127e-13,9.701149555570737,0.001841527757153294,0.005527913339736832,True,,
ENSG00000151461,0.6753511954738884,9.668119282796397,0.001874931495969068,0.005618025782145583,True,,
ENSG00000152137,2.053147099889291,9.660447068266876,0.001882777958098769,0.005631371910709831,True,,
ENSG00000119801,0,9.656884742387774,0.001886432496739587,0.0056321545765966085,True,,
ENSG00000175137,2.841599476843407,9.644663013041281,0.001899025333527926,0.005659572807282508,True,,
ENSG00000162664,1.415496542167965,9.596181935175991,0.001949823759038627,0.005800550967749321,True,,
ENSG00000113520,3.234098666838488e-07,9.519668754142913,0.002032812711813436,0.006036617355295713,True,,
ENSG00000106331,3.505495002809377e-11,9.51235054370045,0.00204093563944252,0.006049916359776041,True,,
ENSG00000057294,1.7525021325494,9.49190298117901,0.002063806523035394,0.006106807180461238,True,,
ENSG00000176463,0.5786517938181539,9.485578487721796,0.002070933049098223,0.006116990856766993,True,,
ENSG00000203666,7.333368232068413,9.467614138153294,0.002091311935417228,0.006166212811354526,True,,
ENSG00000104490,4.319530668819845,9.442061111541989,0.002120650384339173,0.006241630563835154,True,,
ENSG00000160808,8.065447944462278,9.438493845187622,0.002124779177123504,0.006242714042522154,True,,
ENSG00000143158,4.760012758663962,9.425932969167661,0.00213938227370003,0.00627451338222977,True,,
ENSG00000167967,1.638036622782386,9.410014531109482,0.002158035166451078,0.006318057101073703,True,,
ENSG00000164754,7.03054706807141,9.377205807330029,0.002197001781168662,0.006420815064683062,True,,
ENSG00000151611,0.5059574102431951,9.363348480816057,0.002213673660293347,0.006451391693237884,True,,
ENSG00000158985,13.06443135128865,9.362054574711692,0.002215236906714213,0.006451391693237884,True,,
ENSG00000163581,6.881078162211543,9.2689146799421,0.002330757742837974,0.006775933192838943,True,,
ENSG00000173212,5.768996470409432,9.251718917055769,0.002352744846393473,0.006827895882890149,True,,
ENSG00000168824,2.801127824405109,9.244239113031654,0.002362374353464647,0.006843876835517127,True,,
ENSG00000068912,0.6849267347960813,9.220495825851685,0.002393207258072461,0.006921122035540567,True,,
ENSG00000152795,4.985119048601867,9.09994138773618,0.002556176859550785,0.007376870177188096,True,,
ENSG00000135100,1.394898603322014,9.097432852860948,0.002559685073530327,0.007376870177188096,True,,
ENSG00000172262,2.365897983334142,9.058259577941499,0.002615107814519346,0.007523533747144045,True,,
