gene_id,gds_p_pct,gds_lrt_pct,gds_fdr,gds_selectome,gds_v5,busted_p,busted_lrt,busted_fdr,busted_fdr_sig,has_selectome,selectome_evidence,rds_har_pct,rds_rate_pct,rds_tau_pct,rds_tpm_pct,rds_v5,n_hars,max_nc_accel,brain_tau,brain_tpm,has_brain_expr,gene_symbol,classification_v5,known_intelligence_gene,cds_length,gc_content,length_category
ENSG00000106809,0.4868,0.7338,0.15,0.0,0.4795,9.498266430318925e-06,21.74250815303822,3.565613375426893e-05,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,OGN,gene-driven,no,26490,0.15235938089845225,short
ENSG00000106823,0.0001,0.2585,0.0,0.0,0.0647,0.5,0.0,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,ECM2,neutral,no,98050,0.17020907700152982,long
ENSG00000106927,0.1232,0.65,0.075,0.0,0.2745,0.0319863317512073,5.498598839392798,0.0913318106374885,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,AMBP,neutral,no,46180,0.22314854915547855,medium
ENSG00000106948,0.0001,0.2585,0.0,0.0,0.0647,0.5,0.0,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,,neutral,no,354360,0.20991364713850322,long
ENSG00000106991,0.0001,0.2585,0.0,0.0,0.0647,0.5,0.0,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,ENG,neutral,no,74060,0.34658385093167704,medium
ENSG00000106992,0.9111,0.7971,0.15,0.0,0.6226,7.285086978114919e-10,40.69374872020853,3.587725012786495e-09,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,AK1,gene-driven,no,41560,0.2093599615014437,medium
ENSG00000106993,0.0001,0.2585,0.0,0.0,0.0647,0.5,0.0,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,CDC37L1,neutral,no,28060,0.2635067712045617,short
ENSG00000107020,0.0001,0.0547,0.0,0.0,0.0137,0.5,-0.0028693389558611,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,PLGRKT,neutral,no,23220,0.12071490094745908,short
ENSG00000107021,0.0053,0.4572,0.0,0.0,0.1159,0.4456642704124178,0.2300843735647504,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,TBC1D13,neutral,no,60940,0.21307843780767968,medium
ENSG00000107140,0.0001,0.2585,0.0,0.0,0.0647,0.5,0.0,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,TESK1,neutral,no,50220,0.30565511748307445,medium
ENSG00000107159,0.0681,0.6206,0.0,0.0,0.1756,0.1095629144221079,3.036218306089722,0.2886472120421423,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,CA9,neutral,no,39720,0.2839375629405841,medium
ENSG00000107164,0.001,0.4232,0.0,0.0,0.1061,0.4905569204013223,0.0381335609563393,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,FUBP3,neutral,no,113330,0.1537809935586341,long
ENSG00000107185,0.0001,0.2585,0.0,0.0,0.0647,0.5,0.0,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,RGP1,neutral,no,43120,0.2197356215213358,medium
ENSG00000107187,0.0001,0.0507,0.0,0.0,0.0127,0.5,-0.0032105872342071,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,LHX3,neutral,no,49800,0.3521285140562249,medium
ENSG00000107201,1.0,0.9586,0.15,0.0,0.6896,0.0,150.560851950795,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,RIGI,gene-driven,no,113820,0.14796169390265332,long
ENSG00000107223,0.0024,0.4389,0.0,0.0,0.1104,0.4753131167971539,0.1012686366002526,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,EDF1,neutral,no,14340,0.2686192468619247,short
ENSG00000107242,0.3273,0.7053,0.15,0.0,0.4245,0.0003349419166033,14.61681248787499,0.0011356517335957,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,PIP5K1B,gene-driven,no,100080,0.22252198241406876,long
ENSG00000107295,0.0112,0.4817,0.0,0.0,0.1238,0.3899595866265833,0.4971299773751525,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,SH3GL2,neutral,no,93280,0.1500321612349914,long
ENSG00000107338,0.0001,0.2585,0.0,0.0,0.0647,0.5,0.0,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,SHB,neutral,no,28290,0.32916224814422057,short
ENSG00000107362,0.0001,0.1219,0.0,0.0,0.0305,0.5,-1.818989403545856e-12,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,ABHD17B,neutral,no,21600,0.2697222222222222,short
ENSG00000107371,1.0,0.965,0.15,0.0,0.6913,0.0,164.5052784897198,0.0,True,False,0.0,0.4076,0.0,0.0,0.0,0.1426,1,0.0,0.0,0.0,no,EXOSC3,gene-driven,no,26770,0.2726186029137094,short
ENSG00000107404,0.0005,0.4154,0.0,0.0,0.104,0.4953457957088886,0.0187040051096119,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,DVL1,neutral,no,105840,0.2617630385487528,long
ENSG00000107438,0.0001,0.2585,0.0,0.0,0.0647,0.5,0.0,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,PDLIM1,neutral,no,28370,0.23986605569263306,short
ENSG00000107443,0.0001,0.2585,0.0,0.0,0.0647,0.5,0.0,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,CCNJ,neutral,no,43160,0.18137164040778497,medium
ENSG00000107447,1.0,0.8936,0.15,0.0,0.6734,0.0,83.2661389787645,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,DNTT,gene-driven,no,39790,0.21349585322945464,medium
ENSG00000107554,0.0001,0.2585,0.0,0.0,0.0647,0.5,0.0,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,,neutral,no,315330,0.2000063425617607,long
ENSG00000107562,0.0001,0.2585,0.0,0.0,0.0647,0.5,0.0,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,CXCL12,neutral,no,20740,0.2559787849566056,short
ENSG00000107566,0.022,0.5336,0.0,0.0,0.14,0.3065551978763395,0.9784205365540402,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,ERLIN1,neutral,no,46550,0.14021482277121375,medium
ENSG00000107581,0.0001,0.0639,0.0,0.0,0.016,0.5,-0.0019427079241722,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,EIF3A,neutral,no,130710,0.19615178639736822,long
ENSG00000107593,1.0,0.8291,0.15,0.0,0.6573,6.635803018184561e-12,50.09078664873232,3.878552786421857e-11,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,PKD2L1,gene-driven,no,31760,0.4119647355163728,short
ENSG00000107679,0.1441,0.6576,0.075,0.0,0.2826,0.0200535328041714,6.432405521067267,0.0585365446995005,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,PLEKHA1,neutral,no,73830,0.20005417851821752,medium
ENSG00000107742,0.0001,0.2585,0.0,0.0,0.0647,0.5,0.0,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,SPOCK2,neutral,no,47990,0.31448218378828924,medium
ENSG00000107771,0.1069,0.6433,0.075,0.0,0.2679,0.0460278907981369,4.770721128050354,0.1289818190591173,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,CCSER2,neutral,no,236920,0.1594462265743711,long
ENSG00000107779,0.0001,0.2585,0.0,0.0,0.0647,0.5,0.0,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,BMPR1A,neutral,no,91540,0.13768844221105528,long
ENSG00000107796,0.0172,0.5197,0.0,0.0,0.1351,0.3415108440857639,0.7624573312277789,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,ACTA2,neutral,no,45070,0.31362325271799424,medium
ENSG00000107798,0.0001,0.2585,0.0,0.0,0.0647,0.5,0.0,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,LIPA,neutral,no,56250,0.18748444444444445,medium
ENSG00000107819,1.0,0.8884,0.15,0.0,0.6721,0.0,80.12851437442077,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,SFXN3,gene-driven,no,55010,0.19458280312670423,medium
ENSG00000107821,0.0294,0.5561,0.0,0.0,0.1478,0.2599474349181888,1.308257322380086,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,KAZALD1,neutral,no,20150,0.3300744416873449,short
ENSG00000107829,0.0004,0.4107,0.0,0.0,0.1028,0.4970276204158964,0.0119249991839751,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,FBXW4,neutral,no,59540,0.23703392677191804,medium
ENSG00000107831,0.6485,0.7598,0.15,0.0,0.5345,2.568326682439448e-07,28.96338775992808,1.068131849369048e-06,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,FGF8,gene-driven,no,35310,0.26236193712829226,medium
ENSG00000107833,0.0001,0.113,0.0,0.0,0.0283,0.5,-1.912561765493592e-05,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,NPM3,neutral,no,11400,0.30780701754385964,short
ENSG00000107854,0.0074,0.4674,0.0,0.0,0.1191,0.4251451126514994,0.3243550924671581,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,TNKS2,neutral,no,183010,0.22197147696847166,long
ENSG00000107859,0.0001,0.2585,0.0,0.0,0.0647,0.5,0.0,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,PITX3,neutral,no,12270,0.4745721271393643,short
ENSG00000107864,0.0001,0.2585,0.0,0.0,0.0647,0.5,0.0,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,CPEB3,neutral,no,154170,0.2630083673866511,long
ENSG00000107874,0.0001,0.2585,0.0,0.0,0.0647,0.5,0.0,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,CUEDC2,neutral,no,32370,0.2381835032437442,short
ENSG00000107882,1.0,0.9417,0.15,0.0,0.6854,0.0,124.575795397388,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,SUFU,gene-driven,no,93610,0.28094220702916356,long
ENSG00000107902,0.131,0.653,0.075,0.0,0.2776,0.0268573528578174,5.848136931112094,0.0773529085783346,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,LHPP,neutral,no,84340,0.2120583353094617,long
ENSG00000107937,0.0001,0.2585,0.0,0.0,0.0647,0.5,0.0,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,GTPBP4,neutral,no,62980,0.23293108923467767,medium
ENSG00000107951,0.0001,0.2585,0.0,0.0,0.0647,0.5,0.0,0.5,False,False,0.0,0.4076,0.0,0.0,0.0,0.1426,1,0.0,0.0,0.0,no,MTPAP,neutral,no,42780,0.17442730247779337,medium
ENSG00000107968,0.0001,0.2585,0.0,0.0,0.0647,0.5,0.0,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,MAP3K8,neutral,no,68190,0.17238598034902478,medium
ENSG00000107984,0.0001,0.0505,0.0,0.0,0.0126,0.5,-0.0032390829774158,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,DKK1,neutral,no,16120,0.2814516129032258,short
ENSG00000108001,0.0001,0.2585,0.0,0.0,0.0647,0.5,0.0,0.5,False,False,0.0,0.4076,0.0,0.0,0.0,0.1426,1,0.0,0.0,0.0,no,EBF3,neutral,no,94950,0.20338072669826224,long
ENSG00000108010,0.0159,0.5107,0.0,0.0,0.1324,0.3517230954462355,0.7035277860923088,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,GLRX3,neutral,no,36420,0.19025260845689182,medium
ENSG00000108018,1.0,0.8277,0.15,0.0,0.6569,8.642253579438375e-12,49.56242069859582,5.010089662485604e-11,True,False,0.0,0.9527,0.0,0.0,0.0,0.3335,3,0.0,0.0,0.0,no,SORCS1,gene-driven (dual),no,184170,0.2534614758103926,long
ENSG00000108055,0.0001,0.2585,0.0,0.0,0.0647,0.5,0.0,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,SMC3,neutral,no,244330,0.1516841976016044,long
ENSG00000108061,0.0001,0.2585,0.0,0.0,0.0647,0.5,0.0,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,SHOC2,neutral,no,195080,0.10310129177773221,long
ENSG00000108091,0.0001,0.2585,0.0,0.0,0.0647,0.5,0.0,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,CCDC6,neutral,no,53770,0.20340338478705597,medium
ENSG00000108176,0.322,0.7045,0.15,0.0,0.4227,0.0003771760943986,14.37930241033428,0.0012753731431263,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,DNAJC12,gene-driven,no,25640,0.22191887675507022,short
ENSG00000108219,0.0001,0.2585,0.0,0.0,0.0647,0.5,0.0,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,TSPAN14,neutral,no,99550,0.2278553490708187,long
ENSG00000108231,0.0001,0.2585,0.0,0.0,0.0647,0.5,0.0,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,LGI1,neutral,no,160720,0.1514186162269786,long
ENSG00000108239,0.0001,0.0629,0.0,0.0,0.0158,0.5,-0.0020679596418631,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,TBC1D12,neutral,no,76600,0.17010443864229766,medium
ENSG00000108256,1.0,0.9522,0.15,0.0,0.688,0.0,140.1262053014289,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,NUFIP2,gene-driven,no,67311,0.20185408031376745,medium
ENSG00000108671,1.0,0.9509,0.15,0.0,0.6877,0.0,137.2519076021417,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,PSMD11,gene-driven,no,44829,0.2676615583662361,medium
ENSG00000108684,0.009,0.4733,0.0,0.0,0.121,0.409540467501013,0.3991447565276758,0.5,False,False,0.0,0.4076,0.0,0.0,0.0,0.1426,1,0.0,0.0,0.0,no,ASIC2,neutral,no,38718,0.2856552507877473,medium
ENSG00000108691,1.0,0.8844,0.15,0.0,0.6711,0.0,77.38189720250557,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,CCL2,gene-driven,no,9018,0.23353293413173654,short
ENSG00000108700,0.0001,0.2585,0.0,0.0,0.0647,0.5,0.0,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,CCL8,neutral,no,6489,0.2542764678687009,short
ENSG00000109046,1.0,0.9962,0.15,0.0,0.699,0.0,379.5101016372064,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,WSB1,gene-driven,no,90378,0.18760096483657526,long
ENSG00000109072,0.8758,0.7913,0.15,0.0,0.6106,1.600697852044419e-09,39.11935793102748,7.663013586206872e-09,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,VTN,gene-driven,no,28809,0.31504043875177895,short
ENSG00000109101,1.0,0.8388,0.15,0.0,0.6597,7.863154571907671e-13,54.35654804860314,4.870651412287517e-12,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,FOXN1,gene-driven,no,56547,0.2586697791217925,medium
ENSG00000109107,0.832,0.7853,0.15,0.0,0.5959,4.257206753788267e-09,37.16301080377525,1.9808556027448873e-08,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,ALDOC,gene-driven,no,65691,0.2088566165837025,medium
ENSG00000109132,0.0001,0.0253,0.0,0.0,0.0064,0.5,-0.006052911216102,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,PHOX2B,neutral,no,14600,0.4010958904109589,short
ENSG00000109133,0.0001,0.2585,0.0,0.0,0.0647,0.5,0.0,0.5,False,False,0.0,0.0,0.2391,0.0,0.0,0.0837,0,0.8059069410698723,0.0,0.0,no,TMEM33,neutral,no,34570,0.17032108764824994,medium
ENSG00000109158,1.0,0.8575,0.15,0.0,0.6644,1.0436096431476471e-14,63.00480083882576,7.31114699298084e-14,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,GABRA4,gene-driven,no,57320,0.1618632240055827,medium
ENSG00000109163,1.0,0.9893,0.15,0.0,0.6973,0.0,286.0202706551136,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,GNRHR,gene-driven,no,17360,0.267684331797235,short
ENSG00000109180,1.0,0.993,0.15,0.0,0.6982,0.0,328.493654120648,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,OCIAD1,gene-driven,no,132720,0.09944996986136227,long
ENSG00000109182,0.7317,0.7724,0.15,0.0,0.5626,4.003672410268777e-08,32.6806430422148,1.7576581260968137e-07,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,CWH43,gene-driven,no,61210,0.19810488482274138,medium
ENSG00000109189,0.8899,0.7931,0.15,0.0,0.6152,1.169867425154791e-09,39.74645649100421,5.649437449242651e-09,True,False,0.0,0.4076,0.0,0.0,0.0,0.1426,1,0.0,0.0,0.0,no,USP46,gene-driven,no,72360,0.24369817578772804,medium
ENSG00000109193,0.0001,0.0402,0.0,0.0,0.0101,0.5,-0.0042391531515022,0.5,False,False,0.0,0.0,0.2754,0.0,0.2101,0.1279,0,0.8295016172963445,0.0,11.3,yes,SULT1E1,neutral,no,28280,0.187977369165488,short
ENSG00000109255,0.6191,0.7563,0.15,0.0,0.5248,4.955684747010025e-07,27.64882623814628,2.0321167297302445e-06,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,NMU,gene-driven,no,58400,0.1523972602739726,medium
ENSG00000109265,1.0,0.998,0.15,0.0,0.6995,0.0,423.8395986831601,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,CRACD,gene-driven,no,228630,0.21976118619603727,long
ENSG00000109270,0.0001,0.2585,0.0,0.0,0.0647,0.5,0.0,0.5,False,False,0.0,0.0,0.6546,0.0,0.0,0.2291,0,1.5247194586048922,0.0,0.0,no,LAMTOR3,neutral,no,8300,0.2191566265060241,short
ENSG00000109321,0.0001,0.2585,0.0,0.0,0.0647,0.5,0.0,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,AREG,neutral,no,27150,0.2336279926335175,short
ENSG00000109424,0.0001,0.2585,0.0,0.0,0.0647,0.5,0.0,0.5,False,False,0.0,0.0,0.2126,0.0,0.0592,0.0833,0,0.7786713431374088,0.0,2.8,yes,UCP1,neutral,no,10180,0.4573673870333988,short
ENSG00000109445,0.0001,0.2585,0.0,0.0,0.0647,0.5,0.0,0.5,False,False,0.0,0.0,0.5362,0.0,0.0,0.1877,0,1.1609512159721596,0.0,0.0,no,ZNF330,neutral,no,39040,0.20079405737704917,medium
ENSG00000109458,0.0001,0.2585,0.0,0.0,0.0647,0.5,0.0,0.5,False,False,0.0,0.0,0.285,0.0,0.9704,0.2453,0,0.8345043404758331,0.0,1748.2,yes,GAB1,neutral,no,165510,0.17577185668539666,long
ENSG00000109471,0.0001,0.2585,0.0,0.0,0.0647,0.5,0.0,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,,neutral,no,12980,0.19375963020030817,short
ENSG00000109511,0.3033,0.7006,0.15,0.0,0.4162,0.0005724200232449,13.54498069835063,0.0019108840239062,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,ANXA10,gene-driven,no,30790,0.23825917505683664,short
ENSG00000109519,0.0001,0.0949,0.0,0.0,0.0238,0.5,-0.0004058950917169,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,GRPEL1,neutral,no,13540,0.27488921713441655,short
ENSG00000109534,0.0001,0.2585,0.0,0.0,0.0647,0.5,0.0,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,GAR1,neutral,no,20050,0.2536658354114713,short
ENSG00000109576,0.0001,0.0472,0.0,0.0,0.0118,0.5,-0.0036666831765614,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,AADAT,neutral,no,75320,0.12320764737121614,medium
ENSG00000109606,0.0577,0.6114,0.0,0.0,0.1702,0.13805134433457,2.573964843861177,0.3550503550776376,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,DHX15,neutral,no,69900,0.21025751072961374,medium
ENSG00000109625,0.1098,0.6446,0.075,0.0,0.2691,0.0431738628641973,4.898745625236188,0.1213944566910784,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,CPZ,neutral,no,72730,0.3395985150556854,medium
ENSG00000109674,0.2248,0.6817,0.15,0.0,0.3879,0.0033081423876589,10.03644255762265,0.0103880683309442,True,False,0.0,0.4076,0.3671,0.0,0.0385,0.2769,1,0.9003129835539458,0.0,1.8,yes,NEIL3,gene-driven,no,49710,0.2067390867028767,medium
ENSG00000109684,0.0001,0.2585,0.0,0.0,0.0647,0.5,0.0,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,CLNK,neutral,no,52700,0.21106261859582542,medium
ENSG00000109705,0.0001,0.2585,0.0,0.0,0.0647,0.5,0.0,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,NKX3-2,neutral,no,22370,0.3388019669199821,short
ENSG00000109738,0.5298,0.7407,0.15,0.0,0.4941,3.63967365302198e-06,23.66093871117118,1.4023033888560287e-05,True,False,0.0,0.0,0.558,0.0,0.0,0.1953,0,1.213163858391643,0.0,0.0,no,GLRB,gene-driven,no,68710,0.2074370542861301,medium
ENSG00000109787,0.0001,0.0665,0.0,0.0,0.0167,0.5,-0.0018117097060894,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,KLF3,neutral,no,21400,0.2893457943925234,short
ENSG00000109805,0.1366,0.655,0.075,0.0,0.2797,0.0236910130942241,6.099024633163936,0.0686308090452364,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,NCAPG,neutral,no,114440,0.18337993708493533,long
ENSG00000109832,0.0068,0.4644,0.0,0.0,0.1181,0.4306320254520249,0.2987082844629185,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,DDX25,neutral,no,70010,0.17167547493215254,medium
ENSG00000109851,0.0001,0.0416,0.0,0.0,0.0104,0.5,-0.0040758212307991,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,DBX1,neutral,no,22830,0.3557599649583881,short
ENSG00000109861,0.0037,0.4465,0.0,0.0,0.1128,0.4610309158735926,0.1622859900744515,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,CTSC,neutral,no,177990,0.10288780268554414,long
ENSG00000109881,0.0173,0.5203,0.0,0.0,0.1353,0.3406105574155077,0.7677366682546563,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,CCDC34,neutral,no,23240,0.24470740103270225,short
ENSG00000109906,1.0,0.9232,0.15,0.0,0.6808,0.0,108.3780843736749,0.0,True,False,0.0,0.9769,0.0,0.0,0.0,0.3419,4,0.0,0.0,0.0,no,ZBTB16,gene-driven (dual),no,228380,0.126048690778527,long
ENSG00000109911,0.5539,0.7461,0.15,0.0,0.5027,2.123628371764053e-06,24.73847451120673,8.356746456609493e-06,True,False,0.0,0.9527,0.0,0.0,0.0,0.3335,3,0.0,0.0,0.0,no,ELP4,gene-driven (dual),no,202608,0.15731363026139145,long
ENSG00000109920,0.3713,0.7147,0.15,0.0,0.4401,0.000125446142486,16.58097370906034,0.0004394148681166,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,FNBP4,gene-driven,no,111230,0.16552189157601366,long
ENSG00000109943,0.0027,0.4413,0.0,0.0,0.1111,0.4719373529333999,0.1155236969570979,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,CRTAM,neutral,no,29810,0.22921838309292183,short
ENSG00000109944,0.0088,0.4721,0.0,0.0,0.1206,0.4120516475369045,0.386918797637918,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,JHY,neutral,no,113420,0.20308587550696527,long
ENSG00000109991,0.0039,0.4479,0.0,0.0,0.1132,0.4592187277669698,0.1701629415583739,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,P2RX3,neutral,no,43210,0.22612821106225411,medium
ENSG00000110002,0.2647,0.6916,0.15,0.0,0.4023,0.001356638786773,11.81919587637822,0.0043960399514064,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,VWA5A,gene-driven,no,119820,0.20671841094975796,long
ENSG00000110013,0.0248,0.5424,0.0,0.0,0.143,0.2881458004958187,1.102282989257219,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,SIAE,neutral,no,52290,0.21026965002868617,medium
ENSG00000110031,0.0368,0.5792,0.0,0.0,0.1558,0.2203362101174885,1.638906981497712,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,LPXN,neutral,no,39830,0.3733868943007783,medium
ENSG00000110042,0.0001,0.2585,0.0,0.0,0.0647,0.5,0.0,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,DTX4,neutral,no,68960,0.23935614849187936,medium
ENSG00000110057,0.0171,0.5189,0.0,0.0,0.1349,0.3421031442931152,0.7589916306096711,0.5,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,no,UNC93B1,neutral,no,51820,0.31186800463141645,medium
